"","corona_eig"
"1224",0.343036187757987
"1225",0.343036187757987
"1226",0.343036187757987
"1227",0.343036187757987
"1228",0.343036187757987
"1229",0.343036187757987
"1230",0.343036187757987
"1231",0.343036187757987
"1232",0.343036187757987
"1233",0.343036187757987
"1234",0.343036187757987
"1235",0.343036187757987
"1236",0.343036187757987
"1237",0.343036187757987
"1238",0.343036187757987
"1239",0.343036187757987
"1240",0.343036187757987
"1241",0.343036187757987
"1242",0.343036187757987
"1243",0.343036187757987
"1244",0.343036187757987
"1245",0.343036187757987
"1246",0.343036187757987
"1247",0.343036187757987
"1248",0.343036187757987
"1249",0.343036187757987
"1250",0.343036187757987
"1251",0.343036187757987
"1252",0.343036187757987
"1253",0.343036187757987
"1254",0.343036187757987
"1255",0.343036187757987
"1256",0.343036187757987
"1257",0.343036187757987
"1258",0.343036187757987
"1259",0.343036187757987
"1260",0.343036187757987
"1261",0.343036187757987
"1262",0.343036187757987
"1263",0.343036187757987
"1264",0.343036187757987
"1265",0.343036187757987
"1266",0.343036187757987
"1267",0.343036187757987
"1268",0.343036187757987
"1269",0.343036187757987
"1270",0.343036187757987
"1271",0.343036187757987
"1272",0.343036187757987
"1273",0.343036187757987
"1274",0.343036187757987
"1275",0.343036187757987
"1276",0.343036187757987
"1277",0.343036187757987
"1278",0.343036187757987
"1279",0.343036187757987
"1280",0.343036187757987
"1281",0.343036187757987
"1282",0.343036187757987
"1283",0.343036187757987
"1284",0.343036187757987
"1285",0.343036187757987
"1286",0.343036187757987
"1287",0.343036187757987
"1288",0.343036187757987
"1289",0.343036187757987
"1290",0.343036187757987
"1291",0.343036187757987
"1292",0.343036187757987
"1293",0.343036187757987
"1294",0.343036187757987
"1295",0.343036187757987
"1296",0.343036187757987
"1297",0.343036187757987
"1298",0.343036187757987
"1299",0.343036187757987
"1300",0.343036187757987
"1301",0.343036187757987
"1302",0.343036187757987
"1303",0.343036187757987
"1304",0.343036187757987
"1305",0.343036187757987
"1306",0.343036187757987
"1307",0.343036187757987
"1308",0.343036187757987
"1309",0.343036187757987
"1310",0.343036187757987
"1311",0.343036187757987
"1312",0.343036187757987
"1313",0.343036187757987
"1314",0.343036187757987
"1315",0.343036187757987
"1316",0.343036187757987
"1317",0.343036187757987
"1318",0.343036187757987
"1319",0.343036187757987
"1320",0.343036187757987
"1321",0.343036187757987
"1322",0.343036187757987
"1323",0.343036187757987
"1324",0.343036187757987
"1325",0.343036187757987
"1326",0.343036187757987
"1327",0.343036187757987
"1328",0.343036187757987
"1329",0.343036187757987
"1330",0.343036187757987
"1331",0.343036187757987
"1332",0.343036187757987
"1333",0.343036187757987
"1334",0.343036187757987
"1335",0.343036187757987
"1336",0.622828432641475
"1337",0.622828432641475
"1338",0.622828432641475
"1339",0.622828432641475
"1340",0.622828432641475
"1341",0.622828432641475
"1342",0.622828432641475
"1343",0.622828432641475
"1344",0.622828432641475
"1345",0.622828432641475
"1346",0.622828432641475
"1347",0.622828432641475
"1348",0.622828432641475
"1349",0.622828432641475
"1350",0.622828432641475
"1351",0.622828432641475
"1352",0.622828432641475
"1353",0.622828432641475
"1354",0.622828432641475
"1355",0.622828432641475
"1356",0.345753691561108
"1357",0.345753691561108
"1358",0.345753691561108
"1359",0.345753691561108
"1360",0.345753691561108
"1361",0.345753691561108
"1362",0.345753691561108
"1363",0.345753691561108
"1364",0.345753691561108
"1365",0.345753691561108
"1366",0.345753691561108
"1367",0.345753691561108
"1368",0.345753691561108
"1369",0.345753691561108
"1370",0.345753691561108
"1371",0.345753691561108
"1372",0.345753691561108
"1373",0.345753691561108
"1374",0.345753691561108
"1375",0.345753691561108
"1376",0.345753691561108
"1377",0.345753691561108
"1378",0.345753691561108
"1379",0.231997690022049
"1380",0.231997690022049
"1381",0.231997690022049
"1382",0.231997690022049
"1383",0.231997690022049
"1384",0.231997690022049
"1385",0.231997690022049
"1386",0.231997690022049
"1387",0.231997690022049
"1388",0.231997690022049
"1389",0.231997690022049
"1390",0.231997690022049
"1391",0.165463546733331
"1392",0.486495222334072
"1393",0.486495222334072
"1394",0.486495222334072
"1395",0.486495222334072
"1396",-0.318770788464694
"1397",-0.654246308438892
"1398",-0.768002309977951
"1399",-0.377171567358525
"1400",-0.834536453266669
"1401",-0.513504777665928
"1402",0.10601954545506
"1403",-0.641599416035013
"1404",0.0281354619176984
"1405",-0.564982955294261
"1406",0.564058672264046
"1407",-0.194162125074486
"1408",-0.126129087010776
"1409",-0.656963812242013
