"","influenza_rad"
"2414",3.44241773962804
"2415",3.44241773962804
"2416",3.44241773962804
"2417",3.44241773962804
"2418",3.44241773962804
"2419",3.44241773962804
"2420",3.44241773962804
"2421",3.44241773962804
"2422",3.53254649499285
"2423",3.44241773962804
"2424",3.44241773962804
"2425",3.44241773962804
"2426",3.44241773962804
"2427",3.44241773962804
"2428",3.44241773962804
"2429",3.64556509298999
"2430",3.44241773962804
"2431",3.73712446351931
"2432",3.69134477825465
"2433",3.26931330472103
"2434",3.84442060085837
"2435",3.37732474964235
"2436",3.37875536480687
"2437",3.26931330472103
"2438",3.43311874105866
"2439",3.26931330472103
"2440",3.37732474964235
"2441",3.37732474964235
"2442",3.26931330472103
"2443",3.43311874105866
"2444",3.26931330472103
"2445",3.52396280400572
"2446",3.43884120171674
"2447",3.37732474964235
"2448",3.26931330472103
"2449",3.26931330472103
"2450",3.37732474964235
"2451",3.26931330472103
"2452",3.35801144492132
"2453",3.65629470672389
"2454",3.54470672389127
"2455",3.45743919885551
"2456",3.26931330472103
"2457",3.48533619456366
"2458",3.65629470672389
"2459",3.26931330472103
"2460",3.61909871244635
"2461",3.26931330472103
"2462",3.43311874105866
"2463",3.79864091559371
"2464",3.69420600858369
"2465",3.34513590844063
"2466",3.54041487839771
"2467",3.69420600858369
"2468",3.43311874105866
"2469",3.43311874105866
"2470",3.49177396280401
"2471",3.35801144492132
"2472",3.26931330472103
"2473",3.26931330472103
"2474",3.77575107296137
"2475",3.43311874105866
"2476",3.43311874105866
"2477",3.26931330472103
"2478",3.26931330472103
"2479",3.49177396280401
"2480",3.43311874105866
"2481",3.61051502145923
"2482",3.60765379113019
"2483",3.35801144492132
"2484",3.34227467811159
"2485",3.26931330472103
"2486",3.54470672389127
"2487",3.37732474964235
"2488",3.54470672389127
"2489",3.25572246065808
"2490",3.25572246065808
"2491",3.25572246065808
"2492",3.25572246065808
"2493",3.25572246065808
"2494",3.25572246065808
"2495",3.25572246065808
"2496",3.25572246065808
"2497",3.25572246065808
"2498",3.25572246065808
"2499",3.25572246065808
"2500",3.54613733905579
"2501",3.52324749642346
"2502",3.24356223175966
"2503",3.46316165951359
"2504",3.31652360515021
"2505",3.46316165951359
"2506",3.24356223175966
"2507",3.52467811158798
"2508",3.24356223175966
"2509",3.46316165951359
"2510",3.24356223175966
"2511",3.52324749642346
"2512",3.24356223175966
"2513",3.33583690987124
"2514",3.24356223175966
"2515",3.68490701001431
"2516",3.24356223175966
"2517",3.24356223175966
"2518",3.24356223175966
"2519",3.33583690987124
"2520",3.24356223175966
"2521",3.24356223175966
"2522",3.24356223175966
"2523",3.31652360515021
"2524",3.24356223175966
"2525",3.24356223175966
"2526",3.24356223175966
"2527",3.24356223175966
"2528",3.24356223175966
"2529",3.33583690987124
"2530",3.24356223175966
"2531",3.24356223175966
"2532",3.35944206008584
"2533",3.14628040057225
"2534",3.14628040057225
"2535",3.14628040057225
"2536",3.14628040057225
"2537",3.14628040057225
"2538",3.26716738197425
"2539",3.14628040057225
"2540",3.14628040057225
"2541",3.14628040057225
"2542",3.14628040057225
"2543",3.14628040057225
"2544",3.14628040057225
"2545",3.14628040057225
"2546",3.14628040057225
"2547",3.14628040057225
"2548",3.14628040057225
"2549",3.58977110157368
"2550",3.15772532188841
"2551",3.54756795422031
"2552",3.15772532188841
"2553",3.15772532188841
"2554",3.15772532188841
"2555",3.15772532188841
"2556",3.15772532188841
"2557",3.15772532188841
"2558",3.15772532188841
"2559",3.15772532188841
"2560",3.32010014306152
"2561",3.32010014306152
"2562",3.15772532188841
"2563",3.32010014306152
"2564",3.32010014306152
"2565",3.15772532188841
"2566",3.15772532188841
"2567",3.32010014306152
"2568",3.15772532188841
"2569",3.41380543633763
"2570",3.15772532188841
"2571",3.15772532188841
"2572",3.32010014306152
"2573",3.15772532188841
"2574",3.32010014306152
"2575",3.15772532188841
"2576",3.15772532188841
"2577",3.32010014306152
"2578",3.32010014306152
"2579",3.15772532188841
"2580",3.72925608011445
"2581",3.72925608011445
"2582",3.15772532188841
"2583",3.15772532188841
"2584",3.15772532188841
"2585",3.15772532188841
"2586",3.32010014306152
"2587",3.26788268955651
"2588",3.26788268955651
"2589",3.26788268955651
"2590",3.26788268955651
"2591",3.54327610872675
"2592",3.26788268955651
"2593",3.26788268955651
"2594",3.26788268955651
"2595",3.26788268955651
"2596",3.26788268955651
"2597",3.26788268955651
"2598",3.26788268955651
"2599",3.54327610872675
"2600",3.26788268955651
"2601",3.26788268955651
"2602",3.26788268955651
"2603",3.26788268955651
"2604",3.26788268955651
"2605",3.26788268955651
"2606",3.26788268955651
"2607",3.26788268955651
"2608",3.26788268955651
"2609",3.26788268955651
"2610",3.26788268955651
"2611",3.26788268955651
"2612",3.09692417739628
"2613",3.09692417739628
"2614",3.23283261802575
"2615",3.23283261802575
"2616",3.23283261802575
"2617",3.23283261802575
"2618",3.23283261802575
"2619",3.23283261802575
"2620",3.23283261802575
"2621",3.23283261802575
"2622",3.23283261802575
"2623",3.23283261802575
"2624",3.23283261802575
"2625",3.23283261802575
"2626",3.23283261802575
"2627",3.23283261802575
"2628",3.23283261802575
"2629",3.23283261802575
"2630",3.23283261802575
"2631",3.23283261802575
"2632",3.23283261802575
"2633",3.23283261802575
"2634",3.23283261802575
"2635",3.23283261802575
"2636",3.23283261802575
"2637",3.67274678111588
"2638",3.23283261802575
"2639",3.23283261802575
"2640",3.23283261802575
"2641",3.23283261802575
"2642",3.23283261802575
"2643",3.23283261802575
"2644",3.23283261802575
"2645",3.23283261802575
"2646",3.23283261802575
"2647",3.23283261802575
"2648",3.23283261802575
"2649",3.23283261802575
"2650",3.23283261802575
"2651",3.23283261802575
"2652",3.23283261802575
"2653",3.23283261802575
"2654",3.23283261802575
"2655",3.23283261802575
"2656",3.23283261802575
"2657",3.23283261802575
"2658",3.23283261802575
"2659",3.23283261802575
"2660",3.23283261802575
"2661",3.23283261802575
"2662",3.23283261802575
"2663",3.23283261802575
"2664",3.23283261802575
"2665",3.23283261802575
"2666",3.23283261802575
"2667",3.23283261802575
"2668",3.23283261802575
"2669",3.23283261802575
"2670",3.23283261802575
"2671",3.23283261802575
"2672",3.23283261802575
"2673",3.23283261802575
"2674",3.23283261802575
"2675",3.23283261802575
"2676",3.48676680972818
"2677",3.23283261802575
"2678",3.23283261802575
"2679",3.23283261802575
"2680",3.23283261802575
"2681",3.23283261802575
"2682",3.23283261802575
"2683",3.23283261802575
"2684",3.23283261802575
"2685",3.50178826895565
"2686",3.50178826895565
"2687",3.50178826895565
"2688",3.50178826895565
"2689",3.50178826895565
"2690",3.50178826895565
"2691",3.50178826895565
"2692",3.50178826895565
"2693",3.50178826895565
"2694",3.50178826895565
"2695",3.50178826895565
"2696",3.50178826895565
"2697",3.50178826895565
"2698",3.50178826895565
"2699",3.50178826895565
"2700",3.50178826895565
"2701",3.50178826895565
"2702",3.50178826895565
"2703",3.50178826895565
"2704",3.50178826895565
"2705",3.50178826895565
"2706",3.50178826895565
"2707",3.50178826895565
"2708",3.50178826895565
"2709",3.50178826895565
"2710",3.50178826895565
"2711",3.50178826895565
"2712",3.50178826895565
"2713",3.50178826895565
"2714",3.50178826895565
"2715",3.50178826895565
"2716",3.50178826895565
"2717",3.50178826895565
"2718",3.50178826895565
"2719",3.50178826895565
"2720",3.50178826895565
"2721",3.50178826895565
"2722",3.50178826895565
"2723",3.50178826895565
"2724",3.30579399141631
"2725",3.30579399141631
"2726",3.30579399141631
"2727",3.30579399141631
"2728",3.30579399141631
"2729",3.30579399141631
"2730",3.40307582260372
"2731",3.40307582260372
"2732",3.30579399141631
"2733",3.30579399141631
"2734",3.30579399141631
"2735",3.30579399141631
"2736",3.30579399141631
"2737",3.40307582260372
"2738",3.30579399141631
"2739",3.30579399141631
"2740",3.30579399141631
"2741",3.30579399141631
"2742",3.30579399141631
"2743",3.40307582260372
"2744",3.30579399141631
"2745",3.16130185979971
"2746",3.16130185979971
"2747",3.16130185979971
"2748",3.16130185979971
"2749",3.16130185979971
"2750",3.16130185979971
"2751",3.16130185979971
"2752",4.02718168812589
"2753",4.09656652360515
"2754",4.2689556509299
"2755",4.27968526466381
"2756",4.24320457796853
"2757",4.14592274678112
"2758",4.23247496423462
"2759",4.30543633762518
"2760",4.16094420600858
"2761",4.15736766809728
"2762",2.84692417739628
"2763",4.29256080114449
"2764",4.21459227467811
"2765",3.89985693848355
"2766",3.29470672389127
"2767",3.66452074391989
"2768",3.89198855507868
"2769",3.94706723891273
"2770",4.02288984263233
"2771",4.06008583690987
"2772",4.22460658082976
"2773",4.05579399141631
"2774",3.92703862660944
"2775",4.44206008583691
"2776",4.24892703862661
"2777",3.95779685264664
"2778",3.93276108726752
"2779",4.06509298998569
"2780",4.01287553648069
"2781",4.07081545064378
"2782",3.99713876967096
"2783",4.09585121602289
"2784",4.10300429184549
"2785",4.25536480686695
"2786",3.9928469241774
"2787",3.93776824034335
"2788",4.50143061516452
"2789",4.39699570815451
"2790",4.42918454935622
"2791",3.87768240343348
"2792",4.26752503576538
"2793",4.48927038626609
"2794",4.01430615164521
"2795",3.91130185979971
"2796",3.80543633762518
"2797",2.97854077253219
