"","influenza_lat"
"1458",914.583333333333
"1459",835.733333333333
"1460",778.95
"1461",713.25
"1462",972.083333333333
"1463",1174.41666666667
"1464",773.666666666667
"1465",1101
"1466",836.2
"1467",778.95
"1468",790.65
"1469",778.95
"1470",795.75
"1471",946.666666666667
"1472",870.166666666667
"1473",778.95
"1474",697.3
"1475",1011
"1476",823.516666666667
"1477",1007.25
"1478",799.116666666667
"1479",854.316666666667
"1480",778.95
"1481",1003.33333333333
"1482",778.95
"1483",773.666666666667
"1484",1001.33333333333
"1485",926.7
"1486",680.483333333333
"1487",778.95
"1488",705.683333333333
"1489",778.95
"1490",705.683333333333
"1491",870.166666666667
"1492",1015.53333333333
"1493",975.75
"1494",778.95
"1495",697.3
"1496",778.95
"1497",846.75
"1498",1038.5
"1499",705.683333333333
"1500",778.95
"1501",778.95
"1502",680.483333333333
"1503",773.666666666667
"1504",851.15
"1505",778.95
"1506",881.4
"1507",713.25
"1508",778.95
"1509",694.216666666667
"1510",705.683333333333
"1511",778.95
"1512",1079.66666666667
"1513",847.933333333333
"1514",1102.58333333333
"1515",799.116666666667
"1516",726.266666666667
"1517",926.7
"1518",799.116666666667
"1519",773.666666666667
"1520",778.95
"1521",997.416666666667
"1522",713.25
"1523",778.95
"1524",713.25
"1525",809.6
"1526",930.066666666667
"1527",713.25
"1528",1072.08333333333
"1529",1037.66666666667
"1530",926.7
"1531",773.666666666667
"1532",868.033333333333
"1533",784.266666666667
"1534",970
"1535",822.683333333333
"1536",713.25
"1537",1037.5
"1538",799.116666666667
"1539",778.95
"1540",1085.16666666667
"1541",868.033333333333
"1542",799.116666666667
"1543",868.533333333333
"1544",705.683333333333
"1545",1054.75
"1546",1080.75
"1547",799.116666666667
"1548",799.116666666667
"1549",799.116666666667
"1550",881.4
"1551",1193.91666666667
"1552",705.683333333333
"1553",1070
"1554",1106.25
"1555",803.783333333333
"1556",780.583333333333
"1557",799.116666666667
"1558",799.116666666667
"1559",1056.75
"1560",1082.08333333333
"1561",799.116666666667
"1562",1154.91666666667
"1563",995
"1564",1128.91666666667
"1565",1151.83333333333
"1566",799.116666666667
"1567",1089.5
"1568",1017.33333333333
"1569",778.95
"1570",705.683333333333
"1571",799.116666666667
"1572",951.5
"1573",871.7
"1574",713.25
"1575",983.166666666667
"1576",879.15
"1577",868.533333333333
"1578",947.583333333333
"1579",1035.41666666667
"1580",798.3
"1581",983.833333333333
"1582",1194.25
"1583",1179.5
"1584",1145.91666666667
"1585",713.25
"1586",1032.5
"1587",853.766666666667
"1588",705.683333333333
"1589",1023.16666666667
"1590",697.3
"1591",1207.58333333333
"1592",1103.5
"1593",872
"1594",1069.36666666667
"1595",1087.83333333333
"1596",1142.91666666667
"1597",697.3
"1598",902.416666666667
"1599",799.116666666667
"1600",942.783333333333
"1601",881.4
"1602",897.15
"1603",799.116666666667
"1604",799.116666666667
"1605",713.25
"1606",726.266666666667
"1607",799.116666666667
"1608",1243.5
"1609",1225.75
"1610",799.116666666667
"1611",936.033333333333
"1612",713.25
"1613",969.166666666667
"1614",1039.91666666667
"1615",705.683333333333
"1616",743.233333333333
"1617",881.4
"1618",778.95
"1619",881.4
"1620",917.95
"1621",697.3
"1622",790.65
"1623",973.583333333333
"1624",799.116666666667
"1625",915.95
"1626",868.533333333333
"1627",713.25
"1628",778.95
"1629",977.166666666667
"1630",799.116666666667
"1631",1255.16666666667
"1632",1055.08333333333
"1633",743.233333333333
"1634",713.25
"1635",881.4
"1636",930.833333333333
"1637",726.266666666667
"1638",910.283333333333
"1639",910.283333333333
"1640",778.95
"1641",1016.03333333333
"1642",773.666666666667
"1643",713.25
"1644",860.016666666667
"1645",726.266666666667
"1646",958.4
"1647",799.116666666667
"1648",778.95
"1649",841.816666666667
"1650",697.3
"1651",799.116666666667
"1652",743.233333333333
"1653",966.916666666667
"1654",1092.33333333333
"1655",1067.41666666667
"1656",860.916666666667
"1657",713.25
"1658",961.5
"1659",1011
"1660",705.683333333333
"1661",881.4
"1662",1002.75
"1663",713.25
"1664",799.116666666667
"1665",876.7
"1666",1081.5
"1667",773.666666666667
"1668",680.483333333333
"1669",931.45
"1670",1110.33333333333
"1671",934.583333333333
"1672",881.116666666667
"1673",1013.83333333333
"1674",1021.91666666667
"1675",910.283333333333
"1676",778.95
"1677",705.683333333333
"1678",872
"1679",811.966666666667
"1680",680.483333333333
"1681",786.516666666667
"1682",799.116666666667
"1683",985.833333333333
"1684",889.483333333333
"1685",799.116666666667
"1686",1073.33333333333
"1687",872
"1688",871.783333333333
"1689",778.95
"1690",694.216666666667
"1691",694.216666666667
"1692",799.116666666667
"1693",835.733333333333
"1694",713.25
"1695",713.25
"1696",950
"1697",1078.91666666667
"1698",780.583333333333
"1699",1021.75
"1700",881.4
"1701",697.3
"1702",726.266666666667
"1703",881.4
"1704",865.783333333333
"1705",1041.16666666667
"1706",713.25
"1707",726.266666666667
"1708",767.966666666667
"1709",713.25
"1710",799.116666666667
"1711",773.666666666667
"1712",697.3
"1713",778.95
"1714",847.933333333333
"1715",910.283333333333
"1716",884.933333333333
"1717",1011
"1718",680.483333333333
"1719",857.85
"1720",799.116666666667
"1721",1039.66666666667
"1722",778.95
"1723",1027
"1724",778.95
"1725",983.316666666667
"1726",713.25
"1727",930.066666666667
"1728",713.25
"1729",1003.25
"1730",778.95
"1731",743.233333333333
"1732",743.233333333333
"1733",697.3
"1734",778.95
"1735",857.233333333333
"1736",743.233333333333
"1737",799.116666666667
"1738",799.116666666667
"1739",705.683333333333
"1740",697.3
"1741",726.266666666667
"1742",799.116666666667
"1743",1091.25
"1744",726.266666666667
"1745",778.95
"1746",778.95
"1747",773.666666666667
"1748",958.616666666667
"1749",980.833333333333
"1750",881.4
"1751",943.866666666667
"1752",957.5
"1753",950
"1754",1119.08333333333
"1755",1069.58333333333
"1756",846.75
"1757",1074.25
"1758",799.116666666667
"1759",799.116666666667
"1760",697.3
"1761",879.4
"1762",841.816666666667
"1763",803.783333333333
"1764",780.583333333333
"1765",778.95
"1766",705.683333333333
"1767",847.933333333333
"1768",910.283333333333
"1769",778.95
"1770",773.666666666667
"1771",743.233333333333
"1772",943.75
"1773",881.4
"1774",872
"1775",713.25
"1776",799.116666666667
"1777",713.25
"1778",773.666666666667
"1779",778.95
"1780",757.916666666667
"1781",713.25
"1782",846.75
"1783",778.95
"1784",975.166666666667
"1785",580.533333333333
"1786",799.116666666667
"1787",881.4
"1788",799.116666666667
"1789",958.2
"1790",789.3
"1791",780.583333333333
"1792",778.95
"1793",778.95
"1794",930.066666666667
"1795",799.116666666667
"1796",778.95
"1797",926.7
"1798",713.25
"1799",886.916666666667
"1800",959.25
"1801",799.116666666667
"1802",759.05
"1803",841.816666666667
"1804",868.033333333333
"1805",799.116666666667
"1806",799.116666666667
"1807",851.766666666667
"1808",1033.75
"1809",799.116666666667
"1810",1065.5
"1811",799.116666666667
"1812",964.116666666667
"1813",778.95
"1814",1192.91666666667
"1815",1012.75
"1816",778.95
"1817",778.95
"1818",778.95
"1819",791.266666666667
"1820",876.166666666667
"1821",713.25
"1822",726.266666666667
"1823",697.3
"1824",1078.5
"1825",1072.41666666667
"1826",945.583333333333
"1827",778.95
"1828",906.15
"1829",999.166666666667
"1830",697.3
"1831",1043.33333333333
"1832",799.116666666667
"1833",835.733333333333
"1834",925.416666666667
"1835",799.116666666667
"1836",881.4
"1837",926.7
"1838",778.95
"1839",847.933333333333
"1840",915.95
"1841",804.033333333333
"1842",860.916666666667
"1843",849.35
"1844",851.766666666667
"1845",726.266666666667
"1846",1027.25
"1847",799.116666666667
"1848",938.366666666667
"1849",1260.16666666667
"1850",726.266666666667
"1851",778.95
"1852",778.95
"1853",841.816666666667
"1854",778.95
"1855",799.116666666667
"1856",694.216666666667
"1857",713.25
"1858",836.2
"1859",958.25
"1860",799.116666666667
"1861",868.366666666667
"1862",1053.66666666667
"1863",697.3
"1864",773.666666666667
"1865",799.116666666667
"1866",881.4
"1867",799.116666666667
"1868",870.166666666667
"1869",713.25
"1870",780.583333333333
"1871",697.3
"1872",1027.58333333333
"1873",1030
"1874",1078
"1875",1074.83333333333
"1876",1070.16666666667
"1877",1024.41666666667
"1878",1076.83333333333
"1879",1230.25
"1880",1078
"1881",1191.91666666667
"1882",1078
"1883",1181.25
"1884",1026.83333333333
"1885",1074.41666666667
"1886",715.6
"1887",1113
"1888",1079.5
"1889",980.5
"1890",727.3
"1891",956.166666666667
"1892",1026.41666666667
"1893",1021.5
"1894",956.5
"1895",1079.5
"1896",1076.83333333333
"1897",1076.83333333333
"1898",1016.08333333333
"1899",1026.41666666667
"1900",945.75
"1901",940.833333333333
"1902",1109.25
"1903",852.166666666667
"1904",794.683333333333
"1905",1012.83333333333
"1906",727.3
"1907",727.3
"1908",958
"1909",1026.41666666667
"1910",1007.16666666667
"1911",727.3
"1912",1098.33333333333
"1913",868.583333333333
"1914",693.083333333333
"1915",693.083333333333
"1916",693.083333333333
"1917",1045.33333333333
"1918",693.083333333333
"1919",1056.41666666667
"1920",693.083333333333
"1921",957.166666666667
"1922",784.266666666667
"1923",1070.25
"1924",1151.75
"1925",987.75
"1926",957.166666666667
"1927",1058
"1928",1002.41666666667
"1929",889.416666666667
"1930",883.7
"1931",1015.83333333333
"1932",943.833333333333
"1933",951.5
"1934",1017.83333333333
"1935",1073.41666666667
"1936",994.083333333333
"1937",983.416666666667
"1938",811.933333333333
"1939",953.566666666667
"1940",876.4
"1941",1073.41666666667
"1942",1078.66666666667
"1943",1022.91666666667
"1944",1014.08333333333
"1945",1073.41666666667
"1946",957.166666666667
"1947",1166.08333333333
"1948",967.333333333333
"1949",1070.66666666667
"1950",982.75
"1951",1060.33333333333
"1952",957.166666666667
"1953",1110.08333333333
"1954",978
"1955",1041.66666666667
"1956",1115.58333333333
"1957",961.916666666667
"1958",1023
"1959",1014.08333333333
"1960",889.416666666667
"1961",1064.75
"1962",1014.08333333333
"1963",927.583333333333
"1964",1005.66666666667
"1965",784.266666666667
"1966",784.266666666667
"1967",957.166666666667
"1968",784.266666666667
"1969",784.266666666667
"1970",988.166666666667
"1971",784.266666666667
"1972",934.5
"1973",943.833333333333
"1974",951.5
"1975",784.266666666667
"1976",993.166666666667
"1977",826.316666666667
"1978",955.75
"1979",1005.66666666667
"1980",1130.16666666667
"1981",964.733333333333
"1982",876.4
"1983",964.733333333333
"1984",1034.08333333333
"1985",961.033333333333
"1986",1015.83333333333
"1987",1073.41666666667
"1988",784.266666666667
"1989",1216.25
"1990",846.75
"1991",846.75
"1992",846.75
"1993",846.75
"1994",968.833333333333
"1995",846.75
"1996",941.583333333333
"1997",941.583333333333
"1998",911.666666666667
"1999",846.75
"2000",941.583333333333
"2001",950
"2002",902.416666666667
"2003",952.25
"2004",911.666666666667
"2005",902.416666666667
"2006",846.75
"2007",846.75
"2008",1006.91666666667
"2009",902.416666666667
"2010",1069.25
"2011",1001.08333333333
"2012",1007.91666666667
"2013",846.75
"2014",1075.25
"2015",902.416666666667
"2016",941.583333333333
"2017",1012.41666666667
"2018",902.416666666667
"2019",846.75
"2020",916.083333333333
"2021",952.25
"2022",941.583333333333
"2023",846.75
"2024",1012.41666666667
"2025",1007.91666666667
"2026",1012
"2027",1012.41666666667
"2028",846.75
"2029",846.75
"2030",957.833333333333
"2031",941.583333333333
"2032",941.583333333333
"2033",1003.75
"2034",941.583333333333
"2035",952.25
"2036",941.583333333333
"2037",1051.75
"2038",846.75
"2039",1018.08333333333
"2040",902.416666666667
"2041",1069.25
"2042",914.583333333333
"2043",1012.41666666667
"2044",941.583333333333
"2045",902.416666666667
"2046",1054.08333333333
"2047",1008.91666666667
"2048",911.666666666667
"2049",846.75
"2050",1039.16666666667
"2051",1139.91666666667
"2052",941.583333333333
"2053",1066.75
"2054",924.666666666667
"2055",998.5
"2056",1007.91666666667
"2057",1093.25
"2058",952.25
"2059",914.583333333333
"2060",902.416666666667
"2061",941.583333333333
"2062",1003.25
"2063",952.25
"2064",986.5
"2065",1003.25
"2066",916.083333333333
"2067",941.583333333333
"2068",846.75
"2069",1000.66666666667
"2070",902.416666666667
"2071",998.5
"2072",907.416666666667
"2073",846.75
"2074",1019.66666666667
"2075",911.666666666667
"2076",846.75
"2077",1007.83333333333
"2078",902.416666666667
"2079",941.583333333333
"2080",936.166666666667
"2081",846.75
"2082",941.583333333333
"2083",998.5
"2084",982.666666666667
"2085",902.416666666667
"2086",941.583333333333
"2087",872.166666666667
"2088",973.083333333333
"2089",846.75
"2090",846.75
"2091",846.75
"2092",941.583333333333
"2093",846.75
"2094",846.75
"2095",846.75
"2096",846.75
"2097",846.75
"2098",1008.91666666667
"2099",1003.25
"2100",902.416666666667
"2101",902.416666666667
"2102",846.75
"2103",974.833333333333
"2104",846.75
"2105",846.75
"2106",1056.75
"2107",846.75
"2108",971.083333333333
"2109",846.75
"2110",942.333333333333
"2111",914.583333333333
"2112",864.666666666667
"2113",1028.91666666667
"2114",846.75
"2115",902.416666666667
"2116",902.416666666667
"2117",1164.41666666667
"2118",846.75
"2119",975.75
"2120",846.75
"2121",941.583333333333
"2122",902.416666666667
"2123",902.416666666667
"2124",976.666666666667
"2125",907.416666666667
"2126",1003.91666666667
"2127",864.666666666667
"2128",1003.25
"2129",941.583333333333
"2130",874.95
"2131",868.033333333333
"2132",868.033333333333
"2133",868.033333333333
"2134",868.033333333333
"2135",868.033333333333
"2136",958.333333333333
"2137",868.033333333333
"2138",930.666666666667
"2139",915.916666666667
"2140",868.033333333333
"2141",927.333333333333
"2142",930.666666666667
"2143",974.833333333333
"2144",868.033333333333
"2145",868.033333333333
"2146",972.833333333333
"2147",1005.2
"2148",927.333333333333
"2149",1029.66666666667
"2150",985.283333333333
"2151",971.366666666667
"2152",868.033333333333
"2153",931.45
"2154",1024.25
"2155",868.033333333333
"2156",915.916666666667
"2157",901.2
"2158",931.45
"2159",868.033333333333
"2160",868.033333333333
"2161",868.033333333333
"2162",915.916666666667
"2163",972.833333333333
"2164",930.666666666667
"2165",868.033333333333
"2166",930.666666666667
"2167",931.45
"2168",915.916666666667
"2169",1061.58333333333
"2170",868.033333333333
"2171",868.033333333333
"2172",1014.75
"2173",915.916666666667
"2174",868.033333333333
"2175",915.916666666667
"2176",1012.75
"2177",868.033333333333
"2178",955.116666666667
"2179",868.033333333333
"2180",997.833333333333
"2181",868.033333333333
"2182",979.333333333333
"2183",1128.83333333333
"2184",868.033333333333
"2185",927.333333333333
"2186",930.666666666667
"2187",994.5
"2188",993.533333333333
"2189",868.033333333333
"2190",1215.58333333333
"2191",868.033333333333
"2192",950.366666666667
"2193",868.033333333333
"2194",868.033333333333
"2195",930.666666666667
"2196",940.866666666667
"2197",915.916666666667
"2198",915.916666666667
"2199",997.25
"2200",923.45
"2201",868.033333333333
"2202",930.666666666667
"2203",868.033333333333
"2204",868.033333333333
"2205",984
"2206",868.033333333333
"2207",868.033333333333
"2208",936.7
"2209",915.916666666667
"2210",1012.75
"2211",950.366666666667
"2212",930.666666666667
"2213",868.033333333333
"2214",868.033333333333
"2215",930.666666666667
"2216",884.45
"2217",953.366666666667
"2218",868.033333333333
"2219",930.666666666667
"2220",1179.5
"2221",930.666666666667
"2222",915.916666666667
"2223",979.25
"2224",915.916666666667
"2225",868.033333333333
"2226",915.916666666667
"2227",915.916666666667
"2228",835.733333333333
"2229",835.733333333333
"2230",835.733333333333
"2231",885.4
"2232",835.733333333333
"2233",835.733333333333
"2234",835.733333333333
"2235",835.733333333333
"2236",945.333333333333
"2237",888.283333333333
"2238",835.733333333333
"2239",888.283333333333
"2240",835.733333333333
"2241",945.916666666667
"2242",1007.25
"2243",1079.33333333333
"2244",897.15
"2245",835.733333333333
"2246",835.733333333333
"2247",835.733333333333
"2248",931.45
"2249",835.733333333333
"2250",835.733333333333
"2251",835.733333333333
"2252",835.733333333333
"2253",888.283333333333
"2254",835.733333333333
"2255",897.15
"2256",835.733333333333
"2257",835.733333333333
"2258",939.65
"2259",835.733333333333
"2260",835.733333333333
"2261",897.15
"2262",835.733333333333
"2263",835.733333333333
"2264",835.733333333333
"2265",888.283333333333
"2266",835.733333333333
"2267",835.733333333333
"2268",897.15
"2269",835.733333333333
"2270",835.733333333333
"2271",948.616666666667
"2272",835.733333333333
"2273",835.733333333333
"2274",835.733333333333
"2275",835.733333333333
"2276",835.733333333333
"2277",835.733333333333
"2278",969.5
"2279",835.733333333333
"2280",835.733333333333
"2281",888.283333333333
"2282",835.733333333333
"2283",835.733333333333
"2284",835.733333333333
"2285",835.733333333333
"2286",835.733333333333
"2287",888.283333333333
"2288",835.733333333333
"2289",835.733333333333
"2290",888.283333333333
"2291",835.733333333333
"2292",835.733333333333
"2293",835.733333333333
"2294",835.733333333333
"2295",835.733333333333
"2296",948.616666666667
"2297",835.733333333333
"2298",835.733333333333
"2299",835.733333333333
"2300",835.733333333333
"2301",835.733333333333
"2302",835.733333333333
"2303",990.583333333333
"2304",945.916666666667
"2305",835.733333333333
"2306",835.733333333333
"2307",835.733333333333
"2308",835.733333333333
"2309",835.733333333333
"2310",835.733333333333
"2311",835.733333333333
"2312",835.733333333333
"2313",835.733333333333
"2314",835.733333333333
"2315",835.733333333333
"2316",835.733333333333
"2317",835.733333333333
"2318",835.733333333333
"2319",835.733333333333
"2320",835.733333333333
"2321",835.733333333333
"2322",835.733333333333
"2323",835.733333333333
"2324",835.733333333333
"2325",835.733333333333
"2326",835.733333333333
"2327",835.733333333333
"2328",888.283333333333
"2329",888.283333333333
"2330",888.283333333333
"2331",795.3
"2332",884.016666666667
"2333",846.35
"2334",795.3
"2335",893.6
"2336",795.3
"2337",826.85
"2338",795.3
"2339",795.3
"2340",795.3
"2341",854.966666666667
"2342",795.3
"2343",795.3
"2344",1005.61666666667
"2345",877.383333333333
"2346",795.3
"2347",795.3
"2348",795.3
"2349",795.3
"2350",795.3
"2351",795.3
"2352",846.35
"2353",795.3
"2354",938.783333333333
"2355",795.3
"2356",795.3
"2357",939.416666666667
"2358",795.3
"2359",795.3
"2360",927.616666666667
"2361",795.3
"2362",846.35
"2363",795.3
"2364",795.3
"2365",795.3
"2366",939.416666666667
"2367",795.3
"2368",826.85
"2369",938.783333333333
"2370",795.3
"2371",826.85
"2372",795.3
"2373",938.783333333333
"2374",939.416666666667
"2375",833.466666666667
"2376",795.3
"2377",993.333333333333
"2378",795.3
"2379",795.3
"2380",795.3
"2381",795.3
"2382",795.3
"2383",795.3
"2384",795.3
"2385",795.3
"2386",795.3
"2387",795.3
"2388",929.683333333333
"2389",939.416666666667
"2390",795.3
"2391",795.3
"2392",795.3
"2393",983.7
"2394",795.3
"2395",795.3
"2396",795.3
"2397",938.783333333333
"2398",795.3
"2399",795.3
"2400",795.3
"2401",877.95
"2402",795.3
"2403",939.416666666667
"2404",795.3
"2405",795.3
"2406",851.766666666667
"2407",871.683333333333
"2408",851.766666666667
"2409",851.766666666667
"2410",942.916666666667
"2411",883.566666666667
"2412",851.766666666667
"2413",851.766666666667
"2414",851.766666666667
"2415",851.766666666667
"2416",851.766666666667
"2417",851.766666666667
"2418",851.766666666667
"2419",851.766666666667
"2420",851.766666666667
"2421",851.766666666667
"2422",883.566666666667
"2423",851.766666666667
"2424",851.766666666667
"2425",851.766666666667
"2426",851.766666666667
"2427",851.766666666667
"2428",851.766666666667
"2429",922.95
"2430",851.766666666667
"2431",955.083333333333
"2432",939.783333333333
"2433",791.266666666667
"2434",994.533333333333
"2435",829.433333333333
"2436",829.816666666667
"2437",791.266666666667
"2438",849.35
"2439",791.266666666667
"2440",829.433333333333
"2441",829.433333333333
"2442",791.266666666667
"2443",849.35
"2444",791.266666666667
"2445",880.983333333333
"2446",851.233333333333
"2447",829.433333333333
"2448",791.266666666667
"2449",791.266666666667
"2450",829.433333333333
"2451",791.266666666667
"2452",822.566666666667
"2453",927.95
"2454",888.116666666667
"2455",857.316666666667
"2456",791.266666666667
"2457",866.95
"2458",927.95
"2459",791.266666666667
"2460",914.533333333333
"2461",791.266666666667
"2462",849.35
"2463",978.116666666667
"2464",939.666666666667
"2465",818.066666666667
"2466",886.616666666667
"2467",939.666666666667
"2468",849.35
"2469",849.35
"2470",870.15
"2471",822.566666666667
"2472",791.266666666667
"2473",791.266666666667
"2474",968.583333333333
"2475",849.35
"2476",849.35
"2477",791.266666666667
"2478",791.266666666667
"2479",870.15
"2480",849.35
"2481",911.65
"2482",910.533333333333
"2483",822.566666666667
"2484",817.183333333333
"2485",791.266666666667
"2486",888.116666666667
"2487",829.433333333333
"2488",888.116666666667
"2489",786.516666666667
"2490",786.516666666667
"2491",786.516666666667
"2492",786.516666666667
"2493",786.516666666667
"2494",786.516666666667
"2495",786.516666666667
"2496",786.516666666667
"2497",786.516666666667
"2498",786.516666666667
"2499",786.516666666667
"2500",887.916666666667
"2501",880.616666666667
"2502",782.55
"2503",859.2
"2504",808.466666666667
"2505",859.2
"2506",782.55
"2507",881.116666666667
"2508",782.55
"2509",859.2
"2510",782.55
"2511",880.616666666667
"2512",782.55
"2513",815.1
"2514",782.55
"2515",937.533333333333
"2516",782.55
"2517",782.55
"2518",782.55
"2519",815.1
"2520",782.55
"2521",782.55
"2522",782.55
"2523",808.466666666667
"2524",782.55
"2525",782.55
"2526",782.55
"2527",782.55
"2528",782.55
"2529",815.1
"2530",782.55
"2531",782.55
"2532",823.35
"2533",748.55
"2534",748.55
"2535",748.55
"2536",748.55
"2537",748.55
"2538",791.1
"2539",748.55
"2540",748.55
"2541",748.55
"2542",748.55
"2543",748.55
"2544",748.55
"2545",748.55
"2546",748.55
"2547",748.55
"2548",748.55
"2549",903.166666666667
"2550",755.45
"2551",889.116666666667
"2552",755.45
"2553",755.45
"2554",755.45
"2555",755.45
"2556",755.45
"2557",755.45
"2558",755.45
"2559",755.45
"2560",809.6
"2561",809.6
"2562",755.45
"2563",809.6
"2564",809.6
"2565",755.45
"2566",755.45
"2567",809.6
"2568",755.45
"2569",841.95
"2570",755.45
"2571",755.45
"2572",809.6
"2573",755.45
"2574",809.6
"2575",755.45
"2576",755.45
"2577",809.6
"2578",809.6
"2579",755.45
"2580",952.333333333333
"2581",952.333333333333
"2582",755.45
"2583",755.45
"2584",755.45
"2585",755.45
"2586",809.6
"2587",790.65
"2588",790.65
"2589",790.65
"2590",790.65
"2591",886.916666666667
"2592",790.65
"2593",790.65
"2594",790.65
"2595",790.65
"2596",790.65
"2597",790.65
"2598",790.65
"2599",886.916666666667
"2600",790.65
"2601",790.65
"2602",790.65
"2603",790.65
"2604",790.65
"2605",790.65
"2606",790.65
"2607",790.65
"2608",790.65
"2609",790.65
"2610",790.65
"2611",790.65
"2612",737.416666666667
"2613",737.416666666667
"2614",780.583333333333
"2615",780.583333333333
"2616",780.583333333333
"2617",780.583333333333
"2618",780.583333333333
"2619",780.583333333333
"2620",780.583333333333
"2621",780.583333333333
"2622",780.583333333333
"2623",780.583333333333
"2624",780.583333333333
"2625",780.583333333333
"2626",780.583333333333
"2627",780.583333333333
"2628",780.583333333333
"2629",780.583333333333
"2630",780.583333333333
"2631",780.583333333333
"2632",780.583333333333
"2633",780.583333333333
"2634",780.583333333333
"2635",780.583333333333
"2636",780.583333333333
"2637",932.166666666667
"2638",780.583333333333
"2639",780.583333333333
"2640",780.583333333333
"2641",780.583333333333
"2642",780.583333333333
"2643",780.583333333333
"2644",780.583333333333
"2645",780.583333333333
"2646",780.583333333333
"2647",780.583333333333
"2648",780.583333333333
"2649",780.583333333333
"2650",780.583333333333
"2651",780.583333333333
"2652",780.583333333333
"2653",780.583333333333
"2654",780.583333333333
"2655",780.583333333333
"2656",780.583333333333
"2657",780.583333333333
"2658",780.583333333333
"2659",780.583333333333
"2660",780.583333333333
"2661",780.583333333333
"2662",780.583333333333
"2663",780.583333333333
"2664",780.583333333333
"2665",780.583333333333
"2666",780.583333333333
"2667",780.583333333333
"2668",780.583333333333
"2669",780.583333333333
"2670",780.583333333333
"2671",780.583333333333
"2672",780.583333333333
"2673",780.583333333333
"2674",780.583333333333
"2675",780.583333333333
"2676",867.45
"2677",780.583333333333
"2678",780.583333333333
"2679",780.583333333333
"2680",780.583333333333
"2681",780.583333333333
"2682",780.583333333333
"2683",780.583333333333
"2684",780.583333333333
"2685",872
"2686",872
"2687",872
"2688",872
"2689",872
"2690",872
"2691",872
"2692",872
"2693",872
"2694",872
"2695",872
"2696",872
"2697",872
"2698",872
"2699",872
"2700",872
"2701",872
"2702",872
"2703",872
"2704",872
"2705",872
"2706",872
"2707",872
"2708",872
"2709",872
"2710",872
"2711",872
"2712",872
"2713",872
"2714",872
"2715",872
"2716",872
"2717",872
"2718",872
"2719",872
"2720",872
"2721",872
"2722",872
"2723",872
"2724",803.783333333333
"2725",803.783333333333
"2726",803.783333333333
"2727",803.783333333333
"2728",803.783333333333
"2729",803.783333333333
"2730",838.2
"2731",838.2
"2732",803.783333333333
"2733",803.783333333333
"2734",803.783333333333
"2735",803.783333333333
"2736",803.783333333333
"2737",838.2
"2738",803.783333333333
"2739",803.783333333333
"2740",803.783333333333
"2741",803.783333333333
"2742",803.783333333333
"2743",838.2
"2744",803.783333333333
"2745",757.916666666667
"2746",757.916666666667
"2747",757.916666666667
"2748",757.916666666667
"2749",757.916666666667
"2750",757.916666666667
"2751",757.916666666667
"2752",961.2
"2753",1034.51666666667
"2754",1174.61666666667
"2755",1185.56666666667
"2756",1151.56666666667
"2757",1060.9
"2758",1147.31666666667
"2759",1207.78333333333
"2760",1088.11666666667
"2761",1080.93333333333
"2762",716.85
"2763",1195.25
"2764",1128.51666666667
"2765",933.333333333333
"2766",801.016666666667
"2767",876.15
"2768",926
"2769",961.4
"2770",982.633333333333
"2771",995.483333333333
"2772",1143.6
"2773",1009.91666666667
"2774",929.1
"2775",1335.95
"2776",1155.95
"2777",963.983333333333
"2778",954.4
"2779",1004.83333333333
"2780",963.516666666667
"2781",1014.2
"2782",975.283333333333
"2783",1053.35
"2784",1028.96666666667
"2785",1161.95
"2786",976.733333333333
"2787",933.233333333333
"2788",1389.5
"2789",1293
"2790",1322.16666666667
"2791",933.883333333333
"2792",1172.86666666667
"2793",1379.11666666667
"2794",980.383333333333
"2795",941.283333333333
"2796",907.333333333333
"2797",742.45
