"","corona_rad"
"1258",3.56036931818182
"1259",3.56036931818182
"1260",3.56036931818182
"1261",3.56036931818182
"1262",3.56036931818182
"1263",3.56036931818182
"1264",3.56036931818182
"1265",3.56036931818182
"1266",3.56036931818182
"1267",3.56036931818182
"1268",3.56036931818182
"1269",3.56036931818182
"1270",3.56036931818182
"1271",3.56036931818182
"1272",3.56036931818182
"1273",3.56036931818182
"1274",3.56036931818182
"1275",3.56036931818182
"1276",3.56036931818182
"1277",3.56036931818182
"1278",3.56036931818182
"1279",3.56036931818182
"1280",3.56036931818182
"1281",3.56036931818182
"1282",3.56036931818182
"1283",3.56036931818182
"1284",3.56036931818182
"1285",3.56036931818182
"1286",3.56036931818182
"1287",3.56036931818182
"1288",3.56036931818182
"1289",3.56036931818182
"1290",3.56036931818182
"1291",3.56036931818182
"1292",3.56036931818182
"1293",3.56036931818182
"1294",3.56036931818182
"1295",3.56036931818182
"1296",3.56036931818182
"1297",3.56036931818182
"1298",3.56036931818182
"1299",3.56036931818182
"1300",3.56036931818182
"1301",3.56036931818182
"1302",3.56036931818182
"1303",3.56036931818182
"1304",3.56036931818182
"1305",3.56036931818182
"1306",3.56036931818182
"1307",3.56036931818182
"1308",3.56036931818182
"1309",3.56036931818182
"1310",3.56036931818182
"1311",3.56036931818182
"1312",3.56036931818182
"1313",3.56036931818182
"1314",3.56036931818182
"1315",3.56036931818182
"1316",3.56036931818182
"1317",3.56036931818182
"1318",3.56036931818182
"1319",3.56036931818182
"1320",3.56036931818182
"1321",3.56036931818182
"1322",3.56036931818182
"1323",3.56036931818182
"1324",3.56036931818182
"1325",3.56036931818182
"1326",3.56036931818182
"1327",3.56036931818182
"1328",3.56036931818182
"1329",3.56036931818182
"1330",3.56036931818182
"1331",3.56036931818182
"1332",3.56036931818182
"1333",3.56036931818182
"1334",3.56036931818182
"1335",3.56036931818182
"1336",3.1015625
"1337",3.1015625
"1338",3.1015625
"1339",3.1015625
"1340",3.1015625
"1341",3.1015625
"1342",3.1015625
"1343",3.1015625
"1344",3.1015625
"1345",3.1015625
"1346",3.1015625
"1347",3.1015625
"1348",3.1015625
"1349",3.1015625
"1350",3.1015625
"1351",3.1015625
"1352",3.1015625
"1353",3.1015625
"1354",3.1015625
"1355",3.1015625
"1356",3.06747159090909
"1357",3.06747159090909
"1358",3.06747159090909
"1359",3.06747159090909
"1360",3.06747159090909
"1361",3.06747159090909
"1362",3.06747159090909
"1363",3.06747159090909
"1364",3.06747159090909
"1365",3.06747159090909
"1366",3.06747159090909
"1367",3.06747159090909
"1368",3.06747159090909
"1369",3.06747159090909
"1370",3.06747159090909
"1371",3.06747159090909
"1372",3.06747159090909
"1373",3.06747159090909
"1374",3.06747159090909
"1375",3.06747159090909
"1376",3.06747159090909
"1377",3.06747159090909
"1378",3.06747159090909
"1379",3.63565340909091
"1380",3.63565340909091
"1381",3.63565340909091
"1382",3.63565340909091
"1383",3.63565340909091
"1384",3.63565340909091
"1385",3.63565340909091
"1386",3.63565340909091
"1387",3.63565340909091
"1388",3.63565340909091
"1389",3.63565340909091
"1390",3.63565340909091
"1391",1.88849431818182
"1392",2.66264204545455
"1393",2.66264204545455
"1394",2.66264204545455
"1395",2.66264204545455
"1396",3.87073863636364
"1397",4.06676136363636
"1398",4.63494318181818
"1399",4.10085227272727
"1400",2.88778409090909
"1401",3.66193181818182
"1402",3.95596590909091
"1403",4.25994318181818
"1404",3.96448863636364
"1405",4.49715909090909
"1406",3.97727272727273
"1407",4.078125
"1408",4.13636363636364
"1409",4.55965909090909
