"","influenza_eig"
"2350",0.847615921533224
"2351",0.847615921533221
"2352",0.590885079464146
"2353",0.847615921533216
"2354",0.0953430445707736
"2355",0.847615921533224
"2356",0.847615921533221
"2357",0.444546856452263
"2358",0.847615921533215
"2359",0.84761592153323
"2360",0.0642382154309293
"2361",0.847615921533208
"2362",0.590885079464146
"2363",0.847615921533211
"2364",0.847615921533205
"2365",0.847615921533219
"2366",0.444546856452123
"2367",0.847615921533212
"2368",1.03916736643597
"2369",0.0953430445707732
"2370",0.847615921533219
"2371",1.03916736643598
"2372",0.847615921533205
"2373",0.0953430445707731
"2374",0.44454685645212
"2375",0.726817545865386
"2376",0.847615921533219
"2377",0.348262630145995
"2378",0.847615921533213
"2379",0.847615921533221
"2380",0.847615921533215
"2381",0.84761592153322
"2382",0.84761592153322
"2383",0.847615921533214
"2384",0.847615921533221
"2385",0.847615921533214
"2386",0.847615921533212
"2387",0.847615921533206
"2388",0.414271146710405
"2389",0.44454685645212
"2390",0.84761592153322
"2391",0.847615921533205
"2392",0.847615921533213
"2393",-0.000941181735381708
"2394",0.847615921533215
"2395",0.847615921533205
"2396",0.84761592153322
"2397",0.095343044570773
"2398",0.847615921533218
"2399",0.84761592153321
"2400",0.84761592153321
"2401",0.160522441737064
"2402",0.847615921533206
"2403",0.444546856452123
"2404",0.847615921533216
"2405",0.847615921533208
"2406",0.566655225177192
"2407",1.00370689475926
"2408",0.566655225177192
"2409",0.566655225177192
"2410",0.163586160096097
"2411",1.03623431671797
"2412",0.566655225177192
"2413",0.566655225177192
"2414",0.566655225177192
"2415",0.566655225177192
"2416",0.566655225177192
"2417",0.566655225177192
"2418",0.566655225177192
"2419",0.566655225177192
"2420",0.566655225177192
"2421",0.566655225177192
"2422",1.03623431671798
"2423",0.566655225177192
"2424",0.566655225177192
"2425",0.566655225177192
"2426",0.566655225177192
"2427",0.566655225177192
"2428",0.566655225177192
"2429",-0.120438254618962
"2430",0.566655225177192
"2431",0.633165251637147
"2432",0.151442896731422
"2433",0.903715773693874
"2434",0.0125003284788611
"2435",0.876092003134631
"2436",1.09526721859663
"2437",0.903715773693874
"2438",0.755293627466868
"2439",0.903715773693874
"2440",0.876092003134631
"2441",0.876092003134631
"2442",0.903715773693874
"2443",0.755293627466868
"2444",0.903715773693874
"2445",0.526186555957049
"2446",0.88557158110906
"2447",0.876092003134631
"2448",0.903715773693874
"2449",0.903715773693874
"2450",0.876092003134631
"2451",0.903715773693874
"2452",0.913195351668299
"2453",0.0776797256451414
"2454",0.0958239182299647
"2455",0.646984931624811
"2456",0.903715773693874
"2457",0.216622293897719
"2458",0.0776797256451416
"2459",0.903715773693874
"2460",0.06820014767074
"2461",0.903715773693874
"2462",0.755293627466869
"2463",0.133298704146575
"2464",0.50064670861278
"2465",0.77638183934183
"2466",0.226101871872139
"2467",0.50064670861278
"2468",0.755293627466868
"2469",0.755293627466869
"2470",0.764773205441309
"2471",0.913195351668299
"2472",0.903715773693874
"2473",0.903715773693874
"2474",0.473022938053537
"2475",0.755293627466868
"2476",0.755293627466867
"2477",0.903715773693874
"2478",0.903715773693874
"2479",0.764773205441308
"2480",0.755293627466868
"2481",0.62884073904001
"2482",0.198478101312913
"2483",0.913195351668299
"2484",0.782917398026114
"2485",0.903715773693874
"2486",0.0958239182299649
"2487",0.876092003134631
"2488",0.095823918229965
"2489",1.43705166958208
"2490",1.43705166958206
"2491",1.43705166958203
"2492",1.43705166958203
"2493",1.43705166958203
"2494",1.43705166958205
"2495",1.43705166958205
"2496",1.43705166958203
"2497",1.43705166958206
"2498",1.43705166958205
"2499",1.43705166958206
"2500",1.03398260450095
"2501",0.164484373976841
"2502",0.972376229440757
"2503",0.285282749644606
"2504",0.851577853772996
"2505",0.285282749644606
"2506",0.972376229440757
"2507",0.294762327619029
"2508",0.972376229440757
"2509",0.285282749644606
"2510",0.972376229440757
"2511",0.164484373976842
"2512",0.972376229440757
"2513",0.981855807415181
"2514",0.972376229440757
"2515",-0.0922464680922246
"2516",0.972376229440757
"2517",0.972376229440757
"2518",0.972376229440757
"2519",0.981855807415181
"2520",0.972376229440757
"2521",0.972376229440757
"2522",0.972376229440757
"2523",0.851577853773007
"2524",0.972376229440757
"2525",0.972376229440757
"2526",0.972376229440757
"2527",0.972376229440757
"2528",0.972376229440757
"2529",0.981855807415181
"2530",0.972376229440757
"2531",0.972376229440757
"2532",1.16392767434352
"2533",0.879201624332243
"2534",0.879201624332243
"2535",0.879201624332243
"2536",0.879201624332243
"2537",0.879201624332243
"2538",0.888681202306664
"2539",0.879201624332243
"2540",0.879201624332243
"2541",0.879201624332243
"2542",0.879201624332243
"2543",0.879201624332243
"2544",0.879201624332243
"2545",0.879201624332243
"2546",0.879201624332243
"2547",0.879201624332243
"2548",0.879201624332243
"2549",0.476132559251149
"2550",1.19155144490276
"2551",0.247727123037545
"2552",1.19155144490276
"2553",1.19155144490276
"2554",1.19155144490276
"2555",1.19155144490276
"2556",1.19155144490276
"2557",1.19155144490276
"2558",1.19155144490276
"2559",1.19155144490276
"2560",0.934820602833711
"2561",0.934820602833748
"2562",1.19155144490276
"2563",0.934820602833695
"2564",0.934820602833698
"2565",1.19155144490276
"2566",1.19155144490276
"2567",0.934820602833698
"2568",1.19155144490276
"2569",0.504457965106613
"2570",1.19155144490276
"2571",1.19155144490276
"2572",0.934820602833704
"2573",1.19155144490276
"2574",0.934820602833715
"2575",1.19155144490276
"2576",1.19155144490276
"2577",0.934820602833708
"2578",0.93482060283371
"2579",1.19155144490276
"2580",0.531751537752621
"2581",0.531751537752616
"2582",1.19155144490276
"2583",1.19155144490276
"2584",1.19155144490276
"2585",1.19155144490276
"2586",0.93482060283371
"2587",1.46957909154078
"2588",1.46957909154077
"2589",1.46957909154078
"2590",1.46957909154079
"2591",1.06651002645917
"2592",1.46957909154077
"2593",1.46957909154078
"2594",1.46957909154077
"2595",1.46957909154076
"2596",1.46957909154078
"2597",1.46957909154078
"2598",1.46957909154077
"2599",1.06651002645968
"2600",1.46957909154078
"2601",1.46957909154078
"2602",1.46957909154077
"2603",1.46957909154077
"2604",1.46957909154078
"2605",1.46957909154078
"2606",1.46957909154079
"2607",1.46957909154077
"2608",1.46957909154078
"2609",1.46957909154078
"2610",1.46957909154078
"2611",1.46957909154077
"2612",0.872666065647954
"2613",0.872666065647954
"2614",0.743269157930927
"2615",0.743269157930933
"2616",0.743269157930956
"2617",0.743269157930935
"2618",0.743269157930942
"2619",0.743269157930932
"2620",0.743269157930932
"2621",0.743269157930941
"2622",0.743269157930947
"2623",0.743269157930942
"2624",0.743269157930951
"2625",0.74326915793094
"2626",0.743269157930932
"2627",0.743269157930942
"2628",0.743269157930928
"2629",0.74326915793094
"2630",0.743269157930936
"2631",0.743269157930933
"2632",0.743269157930937
"2633",0.743269157930927
"2634",0.743269157930938
"2635",0.743269157930941
"2636",0.743269157930935
"2637",0.340200092849841
"2638",0.743269157930926
"2639",0.743269157930947
"2640",0.743269157930934
"2641",0.743269157930947
"2642",0.743269157930941
"2643",0.743269157930927
"2644",0.743269157930937
"2645",0.743269157930927
"2646",0.743269157930925
"2647",0.743269157930939
"2648",0.743269157930933
"2649",0.74326915793094
"2650",0.743269157930949
"2651",0.743269157930939
"2652",0.743269157930934
"2653",0.743269157930929
"2654",0.743269157930934
"2655",0.743269157930939
"2656",0.743269157930939
"2657",0.743269157930947
"2658",0.743269157930942
"2659",0.743269157930942
"2660",0.743269157930932
"2661",0.743269157930939
"2662",0.743269157930946
"2663",0.743269157930938
"2664",0.743269157930935
"2665",0.74326915793094
"2666",0.743269157930935
"2667",0.743269157930938
"2668",0.743269157930945
"2669",0.743269157930943
"2670",0.743269157930937
"2671",0.743269157930931
"2672",0.74326915793094
"2673",0.743269157930943
"2674",0.743269157930929
"2675",0.743269157930938
"2676",0.0561756781347772
"2677",0.743269157930937
"2678",0.743269157930936
"2679",0.743269157930947
"2680",0.743269157930936
"2681",0.743269157930936
"2682",0.743269157930941
"2683",0.743269157930937
"2684",0.743269157930929
"2685",0.596930934918906
"2686",0.596930934918906
"2687",0.596930934918906
"2688",0.596930934918906
"2689",0.596930934918906
"2690",0.596930934918906
"2691",0.596930934918906
"2692",0.596930934918906
"2693",0.596930934918906
"2694",0.596930934918906
"2695",0.596930934918906
"2696",0.596930934918906
"2697",0.596930934918906
"2698",0.596930934918906
"2699",0.596930934918906
"2700",0.596930934918906
"2701",0.596930934918906
"2702",0.596930934918906
"2703",0.596930934918906
"2704",0.596930934918906
"2705",0.596930934918906
"2706",0.596930934918906
"2707",0.596930934918906
"2708",0.596930934918906
"2709",0.596930934918906
"2710",0.596930934918906
"2711",0.596930934918906
"2712",0.596930934918906
"2713",0.596930934918906
"2714",0.596930934918906
"2715",0.596930934918906
"2716",0.596930934918906
"2717",0.596930934918906
"2718",0.596930934918906
"2719",0.596930934918906
"2720",0.596930934918906
"2721",0.596930934918906
"2722",0.596930934918906
"2723",0.596930934918906
"2724",0.312906520203846
"2725",0.312906520203846
"2726",0.312906520203846
"2727",0.312906520203846
"2728",0.312906520203846
"2729",0.312906520203846
"2730",0.322386098178267
"2731",0.322386098178267
"2732",0.312906520203846
"2733",0.312906520203846
"2734",0.312906520203846
"2735",0.312906520203846
"2736",0.312906520203846
"2737",0.322386098178267
"2738",0.312906520203846
"2739",0.312906520203846
"2740",0.312906520203846
"2741",0.312906520203846
"2742",0.312906520203846
"2743",0.322386098178267
"2744",0.312906520203846
"2745",1.00947957797442
"2746",1.00947957797442
"2747",1.00947957797442
"2748",1.00947957797442
"2749",1.00947957797442
"2750",1.00947957797442
"2751",1.00947957797442
"2752",0.0388575857715858
"2753",-0.127333934352046
"2754",-0.0962842263061259
"2755",-0.152384078466763
"2756",-0.0276237705592434
"2757",-0.120798375667757
"2758",-0.256730842068975
"2759",-0.687093479796154
"2760",0.00947957797442445
"2761",0.191551444902761
"2762",157.020274993513
"2763",-0.286545337996814
"2764",-0.332052383762668
"2765",-0.829854151964863
"2766",-13.2527432394335
"2767",-0.213140648502858
"2768",0.694624938194398
"2769",-0.586658833131291
"2770",-0.350274532977861
"2771",0.00288233088013917
"2772",-0.476839646726621
"2773",-0.111553096868022
"2774",0.315244365330011
"2775",-0.433344774822808
"2776",0.247145496844361
"2777",-0.0946673963016971
"2778",0.252212904263868
"2779",-0.0205809298804157
"2780",-0.0285945296125829
"2781",0.0300906479386126
"2782",-0.000543664635993104
"2783",-0.135036984598686
"2784",-0.0669375098235766
"2785",0.43705166958208
"2786",-0.486953155753318
"2787",-0.234457116205999
"2788",-0.403069065081094
"2789",-0.182429555023287
"2790",-0.507675379821579
"2791",-0.25581243429212
"2792",0.469579091540771
"2793",-0.402162075301166
"2794",0.259804931663823
"2795",-0.524883640414982
"2796",-0.643581244941338
"2797",-0.965333129499639
