"","influenza_av","influenza_bar","influenza_clo","influenza_lat","influenza_res","influenza_dec","influenza_dif","influenza_geo","influenza_la","influenza_lev","influenza_lin","influenza_lob","influenza_mar","influenza_rad","influenza_eig","influenza_sub","influenza_bet","influenza_ecc","influenza_deg","influenza_auth","influenza_hub"
"1490",4.05218012866333,8.81989768918681e-05,8.81989768918681e-05,705.683333333333,183.125,183.125,71,97,142,-0.971830985915493,689.505732933498,1,5.30103523439931e-05,2.94742489270386,0.413341166868709,1308286002464840,0,6,1,6.05512266640268e-05,6.05512266640268e-05
"1491",3.50464617583989,0.000101978380583316,0.000101978380583316,870.166666666667,303.875,303.875,764,710,1530,-0.986001461988304,797.227819702223,2,0.000108488804881423,3.49535050071531,0.357287635579736,2279942050744056832,2.18893433515553e-05,4,2,0.00252774641233531,0.00252774641233531
"1492",3.09578270192995,0.000115446779034865,0.000115446779034865,1015.53333333333,412.296875,412.296875,1946,1278,3934,-0.936461533777969,902.518586931425,7,0.000378759392335643,3.90450643776824,-0.790764580084807,5338906749310467072,0.00128789839732306,6,7,0.00386810064529917,0.00386810064529917
"1493",3.20514653323803,0.000111507582515611,0.000111507582515611,975.75,382.8125,382.8125,2184,1127,4380,-0.984361245939313,871.723461195361,4,0.000217485717978954,3.7950643776824,0.0929624498564304,22447056055017807872,7.31005519320105e-05,4,4,0.00793142631468425,0.00793142631468425
"1494",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875057e-05,3.22496423462089,0.523160353273387,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1495",4.0879199428163,8.74278720055954e-05,8.74278720055954e-05,697.3,177.21875,177.21875,46,71,92,-0.956521739130435,683.477531036895,1,5.19649322127685e-05,2.91165951359084,0.475116359585018,914590160908397,0,6,1,5.06273109257848e-05,5.06273109257848e-05
"1496",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875034e-05,3.22496423462089,0.523160353273386,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1497",3.57040743388134,0.0001001001001001,0.0001001001001001,846.75,286.4375,286.4375,575,619,1150,-0.996521739130435,782.544144144144,1,5.44030883440385e-05,3.42954220314735,0.492324620178421,1608927174576743168,0,4,1,0.00212343901093975,0.00212343901093975
"1498",3.02573266619014,0.000118119536971415,0.000118119536971415,1038.5,429.875,429.875,2103,1378,4218,-0.983587186792836,923.413182140326,4,0.000217497508487488,3.97460658082976,-0.494776051873872,13421845860200910848,0.000492991103936444,4,4,0.00613306717941438,0.00613306717941438
"1499",4.05218012866333,8.81989768918681e-05,8.81989768918681e-05,705.683333333333,183.125,183.125,71,97,142,-0.971830985915493,689.505732933498,1,5.30103523439879e-05,2.94742489270386,0.413341166868709,1308286002464840,0,6,1,6.05512266640268e-05,6.05512266640268e-05
"1500",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875105e-05,3.22496423462089,0.523160353273387,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1501",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875054e-05,3.22496423462089,0.523160353273385,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1502",4.19370979270908,8.52224305437191e-05,8.52224305437191e-05,680.483333333333,166.484375,166.484375,20,42,40,-0.9,666.236236577467,1,4.93506585926662e-05,2.80579399141631,0.356418755058662,164757118639244,0,6,1,2.14878860528268e-05,2.14878860528268e-05
