"","influenza_lev"
"2237",-0.98995834660814
"2238",-0.996240601503759
"2239",-0.98995834660814
"2240",-0.996240601503759
"2241",-0.993293445035348
"2242",-0.978057165133834
"2243",-0.964495590839035
"2244",-0.990885724489334
"2245",-0.996240601503759
"2246",-0.996240601503759
"2247",-0.996240601503759
"2248",-0.981479040196419
"2249",-0.996240601503759
"2250",-0.996240601503759
"2251",-0.996240601503759
"2252",-0.996240601503759
"2253",-0.98995834660814
"2254",-0.996240601503759
"2255",-0.990885724489334
"2256",-0.996240601503759
"2257",-0.996240601503759
"2258",-0.992903173178889
"2259",-0.996240601503759
"2260",-0.996240601503759
"2261",-0.990885724489334
"2262",-0.996240601503759
"2263",-0.996240601503759
"2264",-0.996240601503759
"2265",-0.98995834660814
"2266",-0.996240601503759
"2267",-0.996240601503759
"2268",-0.990885724489334
"2269",-0.996240601503759
"2270",-0.996240601503759
"2271",-0.975669339900648
"2272",-0.996240601503759
"2273",-0.996240601503759
"2274",-0.996240601503759
"2275",-0.996240601503759
"2276",-0.996240601503759
"2277",-0.996240601503759
"2278",-0.973791659772968
"2279",-0.996240601503759
"2280",-0.996240601503759
"2281",-0.98995834660814
"2282",-0.996240601503759
"2283",-0.996240601503759
"2284",-0.996240601503759
"2285",-0.996240601503759
"2286",-0.996240601503759
"2287",-0.98995834660814
"2288",-0.996240601503759
"2289",-0.996240601503759
"2290",-0.98995834660814
"2291",-0.996240601503759
"2292",-0.996240601503759
"2293",-0.996240601503759
"2294",-0.996240601503759
"2295",-0.996240601503759
"2296",-0.975669339900648
"2297",-0.996240601503759
"2298",-0.996240601503759
"2299",-0.996240601503759
"2300",-0.996240601503759
"2301",-0.996240601503759
"2302",-0.996240601503759
"2303",-0.987035236664076
"2304",-0.993293445035348
"2305",-0.996240601503759
"2306",-0.996240601503759
"2307",-0.996240601503759
"2308",-0.996240601503759
"2309",-0.996240601503759
"2310",-0.996240601503759
"2311",-0.996240601503759
"2312",-0.996240601503759
"2313",-0.996240601503759
"2314",-0.996240601503759
"2315",-0.996240601503759
"2316",-0.996240601503759
"2317",-0.996240601503759
"2318",-0.996240601503759
"2319",-0.996240601503759
"2320",-0.996240601503759
"2321",-0.996240601503759
"2322",-0.996240601503759
"2323",-0.996240601503759
"2324",-0.996240601503759
"2325",-0.996240601503759
"2326",-0.996240601503759
"2327",-0.996240601503759
"2328",-0.98995834660814
"2329",-0.98995834660814
"2330",-0.98995834660814
"2331",-0.994623655913978
"2332",-0.979876764965592
"2333",-0.988348761528993
"2334",-0.994623655913978
"2335",-0.982858215056358
"2336",-0.994623655913978
"2337",-0.985547160614185
"2338",-0.994623655913978
"2339",-0.994623655913978
"2340",-0.994623655913978
"2341",-0.98842688958087
"2342",-0.994623655913978
"2343",-0.994623655913978
"2344",-0.962974708228575
"2345",-0.977765268786941
"2346",-0.994623655913978
"2347",-0.994623655913978
"2348",-0.994623655913978
"2349",-0.994623655913978
"2350",-0.994623655913978
"2351",-0.994623655913978
"2352",-0.988348761528993
"2353",-0.994623655913978
"2354",-0.974493652743653
"2355",-0.994623655913978
"2356",-0.994623655913978
"2357",-0.991683859956202
"2358",-0.994623655913978
"2359",-0.994623655913978
"2360",-0.98412405714637
"2361",-0.994623655913978
"2362",-0.988348761528993
"2363",-0.994623655913978
"2364",-0.994623655913978
"2365",-0.994623655913978
"2366",-0.991683859956202
"2367",-0.994623655913978
"2368",-0.985547160614185
"2369",-0.974493652743653
"2370",-0.994623655913978
"2371",-0.985547160614185
"2372",-0.994623655913978
"2373",-0.974493652743653
"2374",-0.991683859956202
"2375",-0.983885381533051
"2376",-0.994623655913978
"2377",-0.986100313013379
"2378",-0.994623655913978
"2379",-0.994623655913978
"2380",-0.994623655913978
"2381",-0.994623655913978
"2382",-0.994623655913978
"2383",-0.994623655913978
"2384",-0.994623655913978
"2385",-0.994623655913978
"2386",-0.994623655913978
"2387",-0.994623655913978
"2388",-0.991293588099743
"2389",-0.991683859956202
"2390",-0.994623655913978
"2391",-0.994623655913978
"2392",-0.994623655913978
"2393",-0.969008720178361
"2394",-0.994623655913978
"2395",-0.994623655913978
"2396",-0.994623655913978
"2397",-0.974493652743653
"2398",-0.994623655913978
"2399",-0.994623655913978
"2400",-0.994623655913978
"2401",-0.989699798100156
"2402",-0.994623655913978
"2403",-0.991683859956202
"2404",-0.994623655913978
"2405",-0.994623655913978
"2406",-0.996649916247906
"2407",-0.990720800293759
"2408",-0.996649916247906
"2409",-0.996649916247906
"2410",-0.993701308645757
"2411",-0.990989796015045
"2412",-0.996649916247906
"2413",-0.996649916247906
"2414",-0.996649916247906
"2415",-0.996649916247906
"2416",-0.996649916247906
"2417",-0.996649916247906
"2418",-0.996649916247906
"2419",-0.996649916247906
"2420",-0.996649916247906
"2421",-0.996649916247906
"2422",-0.990989796015045
"2423",-0.996649916247906
"2424",-0.996649916247906
"2425",-0.996649916247906
"2426",-0.996649916247906
"2427",-0.996649916247906
"2428",-0.996649916247906
"2429",-0.991717246789711
"2430",-0.996649916247906
"2431",-0.988061531814895
"2432",-0.974240393898215
"2433",-0.994366197183099
"2434",-0.949474714956288
"2435",-0.988170842347686
"2436",-0.985291113381001
"2437",-0.994366197183099
"2438",-0.97751062147347
"2439",-0.994366197183099
"2440",-0.988170842347686
"2441",-0.988170842347686
"2442",-0.994366197183099
"2443",-0.97751062147347
"2444",-0.994366197183099
"2445",-0.977432979461377
"2446",-0.979622117652121
"2447",-0.988170842347686
"2448",-0.994366197183099
"2449",-0.994366197183099
"2450",-0.988170842347686
"2451",-0.994366197183099
"2452",-0.985761332816738
"2453",-0.964280513541289
"2454",-0.978776463563482
"2455",-0.988092714295809
"2456",-0.994366197183099
"2457",-0.989443750866972
"2458",-0.964280513541289
"2459",-0.994366197183099
"2460",-0.972688265528711
"2461",-0.994366197183099
"2462",-0.97751062147347
"2463",-0.959805171745187
"2464",-0.991427812723018
"2465",-0.981395009484897
"2466",-0.980887959742133
"2467",-0.991427812723018
"2468",-0.97751062147347
"2469",-0.97751062147347
"2470",-0.969055261895707
"2471",-0.985761332816738
"2472",-0.994366197183099
"2473",-0.994366197183099
"2474",-0.985255956131871
"2475",-0.97751062147347
"2476",-0.97751062147347
"2477",-0.994366197183099
"2478",-0.994366197183099
"2479",-0.969055261895707
"2480",-0.97751062147347
"2481",-0.973443559768048
"2482",-0.974779554854043
"2483",-0.985761332816738
"2484",-0.983629334299867
"2485",-0.994366197183099
"2486",-0.978776463563482
"2487",-0.988170842347686
"2488",-0.978776463563482
"2489",-0.994047619047619
"2490",-0.994047619047619
"2491",-0.994047619047619
"2492",-0.994047619047619
"2493",-0.994047619047619
"2494",-0.994047619047619
"2495",-0.994047619047619
"2496",-0.994047619047619
"2497",-0.994047619047619
"2498",-0.994047619047619
"2499",-0.994047619047619
"2500",-0.991111072150218
"2501",-0.978186753995444
"2502",-0.993769470404984
"2503",-0.988850548270838
"2504",-0.983036131703733
"2505",-0.988850548270838
"2506",-0.993769470404984
"2507",-0.980298250174095
"2508",-0.993769470404984
"2509",-0.988850548270838
"2510",-0.993769470404984
"2511",-0.978186753995444
"2512",-0.993769470404984
"2513",-0.985168130220604
"2514",-0.993769470404984
"2515",-0.972024857707482
"2516",-0.993769470404984
"2517",-0.993769470404984
"2518",-0.993769470404984
"2519",-0.985168130220604
"2520",-0.993769470404984
"2521",-0.993769470404984
"2522",-0.993769470404984
"2523",-0.983036131703733
"2524",-0.993769470404984
"2525",-0.993769470404984
"2526",-0.993769470404984
"2527",-0.993769470404984
"2528",-0.993769470404984
"2529",-0.985168130220604
"2530",-0.993769470404984
"2531",-0.993769470404984
"2532",-0.984697910784867
"2533",-0.989189189189189
"2534",-0.989189189189189
"2535",-0.989189189189189
"2536",-0.989189189189189
"2537",-0.989189189189189
"2538",-0.980626622172785
"2539",-0.989189189189189
"2540",-0.989189189189189
"2541",-0.989189189189189
"2542",-0.989189189189189
"2543",-0.989189189189189
"2544",-0.989189189189189
"2545",-0.989189189189189
"2546",-0.989189189189189
"2547",-0.989189189189189
"2548",-0.989189189189189
"2549",-0.986293102079065
"2550",-0.990867579908676
"2551",-0.979754525393471
"2552",-0.990867579908676
"2553",-0.990867579908676
"2554",-0.990867579908676
"2555",-0.990867579908676
"2556",-0.990867579908676
"2557",-0.990867579908676
"2558",-0.990867579908676
"2559",-0.990867579908676
"2560",-0.98461978273299
"2561",-0.98461978273299
"2562",-0.990867579908676
"2563",-0.98461978273299
"2564",-0.98461978273299
"2565",-0.990867579908676
"2566",-0.990867579908676
"2567",-0.98461978273299
"2568",-0.990867579908676
"2569",-0.985970819304153
"2570",-0.990867579908676
"2571",-0.990867579908676
"2572",-0.98461978273299
"2573",-0.990867579908676
"2574",-0.98461978273299
"2575",-0.990867579908676
"2576",-0.990867579908676
"2577",-0.98461978273299
"2578",-0.98461978273299
"2579",-0.990867579908676
"2580",-0.98173078126048
"2581",-0.98173078126048
"2582",-0.990867579908676
"2583",-0.990867579908676
"2584",-0.990867579908676
"2585",-0.990867579908676
"2586",-0.98461978273299
"2587",-0.994318181818182
"2588",-0.994318181818182
"2589",-0.994318181818182
"2590",-0.994318181818182
"2591",-0.991380067871504
"2592",-0.994318181818182
"2593",-0.994318181818182
"2594",-0.994318181818182
"2595",-0.994318181818182
"2596",-0.994318181818182
"2597",-0.994318181818182
"2598",-0.994318181818182
"2599",-0.991380067871504
"2600",-0.994318181818182
"2601",-0.994318181818182
"2602",-0.994318181818182
"2603",-0.994318181818182
"2604",-0.994318181818182
"2605",-0.994318181818182
"2606",-0.994318181818182
"2607",-0.994318181818182
"2608",-0.994318181818182
"2609",-0.994318181818182
"2610",-0.994318181818182
"2611",-0.994318181818182
"2612",-0.986928104575163
"2613",-0.986928104575163
"2614",-0.993690851735016
"2615",-0.993690851735016
"2616",-0.993690851735016
"2617",-0.993690851735016
"2618",-0.993690851735016
"2619",-0.993690851735016
"2620",-0.993690851735016
"2621",-0.993690851735016
"2622",-0.993690851735016
"2623",-0.993690851735016
"2624",-0.993690851735016
"2625",-0.993690851735016
"2626",-0.993690851735016
"2627",-0.993690851735016
"2628",-0.993690851735016
"2629",-0.993690851735016
"2630",-0.993690851735016
"2631",-0.993690851735016
"2632",-0.993690851735016
"2633",-0.993690851735016
"2634",-0.993690851735016
"2635",-0.993690851735016
"2636",-0.993690851735016
"2637",-0.990756482075007
"2638",-0.993690851735016
"2639",-0.993690851735016
"2640",-0.993690851735016
"2641",-0.993690851735016
"2642",-0.993690851735016
"2643",-0.993690851735016
"2644",-0.993690851735016
"2645",-0.993690851735016
"2646",-0.993690851735016
"2647",-0.993690851735016
"2648",-0.993690851735016
"2649",-0.993690851735016
"2650",-0.993690851735016
"2651",-0.993690851735016
"2652",-0.993690851735016
"2653",-0.993690851735016
"2654",-0.993690851735016
"2655",-0.993690851735016
"2656",-0.993690851735016
"2657",-0.993690851735016
"2658",-0.993690851735016
"2659",-0.993690851735016
"2660",-0.993690851735016
"2661",-0.993690851735016
"2662",-0.993690851735016
"2663",-0.993690851735016
"2664",-0.993690851735016
"2665",-0.993690851735016
"2666",-0.993690851735016
"2667",-0.993690851735016
"2668",-0.993690851735016
"2669",-0.993690851735016
"2670",-0.993690851735016
"2671",-0.993690851735016
"2672",-0.993690851735016
"2673",-0.993690851735016
"2674",-0.993690851735016
"2675",-0.993690851735016
"2676",-0.988772420218961
"2677",-0.993690851735016
"2678",-0.993690851735016
"2679",-0.993690851735016
"2680",-0.993690851735016
"2681",-0.993690851735016
"2682",-0.993690851735016
"2683",-0.993690851735016
"2684",-0.993690851735016
"2685",-0.997041420118343
"2686",-0.997041420118343
"2687",-0.997041420118343
"2688",-0.997041420118343
"2689",-0.997041420118343
"2690",-0.997041420118343
"2691",-0.997041420118343
"2692",-0.997041420118343
"2693",-0.997041420118343
"2694",-0.997041420118343
"2695",-0.997041420118343
"2696",-0.997041420118343
"2697",-0.997041420118343
"2698",-0.997041420118343
"2699",-0.997041420118343
"2700",-0.997041420118343
"2701",-0.997041420118343
"2702",-0.997041420118343
"2703",-0.997041420118343
"2704",-0.997041420118343
"2705",-0.997041420118343
"2706",-0.997041420118343
"2707",-0.997041420118343
"2708",-0.997041420118343
"2709",-0.997041420118343
"2710",-0.997041420118343
"2711",-0.997041420118343
"2712",-0.997041420118343
"2713",-0.997041420118343
"2714",-0.997041420118343
"2715",-0.997041420118343
"2716",-0.997041420118343
"2717",-0.997041420118343
"2718",-0.997041420118343
"2719",-0.997041420118343
"2720",-0.997041420118343
"2721",-0.997041420118343
"2722",-0.997041420118343
"2723",-0.997041420118343
"2724",-0.995049504950495
"2725",-0.995049504950495
"2726",-0.995049504950495
"2727",-0.995049504950495
"2728",-0.995049504950495
"2729",-0.995049504950495
"2730",-0.986441038739889
"2731",-0.986441038739889
"2732",-0.995049504950495
"2733",-0.995049504950495
"2734",-0.995049504950495
"2735",-0.995049504950495
"2736",-0.995049504950495
"2737",-0.986441038739889
"2738",-0.995049504950495
"2739",-0.995049504950495
"2740",-0.995049504950495
"2741",-0.995049504950495
"2742",-0.995049504950495
"2743",-0.986441038739889
"2744",-0.995049504950495
"2745",-0.991341991341991
"2746",-0.991341991341991
"2747",-0.991341991341991
"2748",-0.991341991341991
"2749",-0.991341991341991
"2750",-0.991341991341991
"2751",-0.991341991341991
"2752",0.717659023823228
"2753",0.931510616386615
"2754",0.965066998061607
"2755",0.971244509444788
"2756",0.959406012700641
"2757",0.937105988606817
"2758",0.970481292805997
"2759",0.969597283688886
"2760",0.95088297351615
"2761",0.94572072740764
"2762",-0.666666666666667
"2763",0.972638277153349
"2764",0.960969082379042
"2765",0.766528840907346
"2766",-0.833333333333333
"2767",0.33807477925125
"2768",0.609466911370936
"2769",0.915162422117325
"2770",0.888671980582447
"2771",0.872622674925499
"2772",0.973989945694243
"2773",0.866208043356943
"2774",0.269772379224712
"2775",0.979750703571402
"2776",0.949521446894476
"2777",0.782453596471954
"2778",0.771990438375746
"2779",0.891991705677463
"2780",0.798662548983488
"2781",0.899628292538194
"2782",0.853405294650033
"2783",0.940703798490804
"2784",0.913698787980737
"2785",0.950297852320709
"2786",0.905944004549732
"2787",0.634756704599063
"2788",0.980445145180071
"2789",0.978403923118682
"2790",0.97607621148524
"2791",0.660999542606441
"2792",0.955228837371605
"2793",0.979435340753362
"2794",0.775216243194311
"2795",0.849806374830095
"2796",0.710810815593424
"2797",0.0833333333333333
