"","influenza_av"
"1247",3.55754110078628
"1248",2.79556826304503
"1249",2.93066476054324
"1250",3.29664045746962
"1251",3.39099356683345
"1252",3.55754110078628
"1253",3.55754110078628
"1254",3.03716940671909
"1255",2.28663330950679
"1256",3.55754110078628
"1257",2.92351679771265
"1258",2.98570407433881
"1259",2.84274481772695
"1260",3.253037884203
"1261",3.55754110078628
"1262",3.55754110078628
"1263",3.55754110078628
"1264",3.55754110078628
"1265",3.55754110078628
"1266",3.55754110078628
"1267",3.55754110078628
"1268",3.55754110078628
"1269",3.45675482487491
"1270",3.55754110078628
"1271",3.55754110078628
"1272",2.89778413152252
"1273",3.09506790564689
"1274",3.50178699070765
"1275",2.71694067190851
"1276",3.93423874195854
"1277",2.6554681915654
"1278",3.04717655468192
"1279",2.72694781987134
"1280",3.61472480343102
"1281",3.22873481057899
"1282",3.61472480343102
"1283",3.77483917083631
"1284",3.49821300929235
"1285",3.41243745532523
"1286",2.98355968548964
"1287",4.05218012866333
"1288",3.35025017869907
"1289",2.77912794853467
"1290",4.00643316654753
"1291",3.70693352394568
"1292",4.00643316654753
"1293",3.16440314510365
"1294",3.28591851322373
"1295",3.48749106504646
"1296",3.00929235167977
"1297",3.70693352394568
"1298",3.70693352394568
"1299",3.29664045746962
"1300",2.97641172265904
"1301",3.31022158684775
"1302",3.93423874195854
"1303",4.09935668334525
"1304",2.90135811293781
"1305",3.58899213724089
"1306",3.33238027162259
"1307",3.26090064331665
"1308",3.0614724803431
"1309",3.2144388849178
"1310",3.15010721944246
"1311",3.93423874195854
"1312",3.11222301644031
"1313",3.02930664760543
"1314",3.578270192995
"1315",3.66404574696212
"1316",3.77483917083631
"1317",3.77483917083631
"1318",3.47319513938528
"1319",2.77626876340243
"1320",3.70836311651179
"1321",4.05218012866333
"1322",3.93423874195854
"1323",3.44960686204432
"1324",2.90135811293781
"1325",2.94138670478914
"1326",3.41243745532523
"1327",3.77483917083631
"1328",3.70693352394568
"1329",3.70693352394568
"1330",3.11937097927091
"1331",2.73338098641887
"1332",2.87419585418156
"1333",3.61472480343102
"1334",3.05003573981415
"1335",3.14367405289492
"1336",3.24588992137241
"1337",2.77483917083631
"1338",2.70764832022873
"1339",3.47319513938528
"1340",2.82844889206576
"1341",3.60257326661901
"1342",2.92494639027877
"1343",2.93638313080772
"1344",3.78484631879914
"1345",4.00643316654753
"1346",3.23945675482487
"1347",3.13867047891351
"1348",3.49821300929235
"1349",3.70693352394568
"1350",3.45246604717655
"1351",3.70693352394568
"1352",3.70693352394568
"1353",3.44174410293066
"1354",2.93709792709078
"1355",3.78484631879914
"1356",3.09792709077913
"1357",3.01858470335954
"1358",2.76769120800572
"1359",3.61472480343102
"1360",3.47319513938528
"1361",3.3445318084346
"1362",4.05218012866333
"1363",3.17798427448177
"1364",3.47319513938528
"1365",3.70693352394568
"1366",3.49821300929235
"1367",4.0879199428163
"1368",2.75125089349535
"1369",3.51965689778413
"1370",2.84774839170836
"1371",2.71050750536097
"1372",3.61472480343102
"1373",2.75125089349535
"1374",3.07648320228735
"1375",2.92137240886347
"1376",3.70693352394568
"1377",3.64546104360257
"1378",3.60257326661901
"1379",2.65761258041458
"1380",3.50464617583989
"1381",4.00643316654753
"1382",2.48177269478199
"1383",3.04288777698356
"1384",2.85989992852037
"1385",3.04717655468192
"1386",3.05575411007863
"1387",2.50035739814153
"1388",4.05218012866333
"1389",3.61472480343102
"1390",2.88205861329521
"1391",2.89063616869192
"1392",3.4060042887777
"1393",2.96997855611151
"1394",2.82416011436741
"1395",3.29092208720515
"1396",3.16225875625447
"1397",3.07076483202287
"1398",3.17655468191565
"1399",2.9192280200143
"1400",2.58899213724089
"1401",3.45532523230879
"1402",3.77483917083631
"1403",4.00643316654753
"1404",2.8963545389564
"1405",3.13295210864904
"1406",3.70693352394568
"1407",2.76411722659042
"1408",2.65832737669764
"1409",3.02358827734096
"1410",3.73195139385275
"1411",3.45246604717655
"1412",2.85704074338813
"1413",4.09935668334525
"1414",3.24517512508935
"1415",3.30164403145104
"1416",3.02001429592566
"1417",3.43602573266619
"1418",3.78484631879914
"1419",3.5096497498213
"1420",2.79270907791279
"1421",3.1072194424589
"1422",2.81844174410293
"1423",3.70693352394568
"1424",3.50464617583989
"1425",3.10150107219442
"1426",2.55897069335239
"1427",4.0879199428163
"1428",3.70693352394568
"1429",4.0879199428163
"1430",3.60257326661901
"1431",3.84131522516083
"1432",3.45246604717655
"1433",2.9349535382416
"1434",2.5360972122945
"1435",3.50464617583989
"1436",3.04789135096497
"1437",2.9771265189421
"1438",3.06933523945676
"1439",3.47319513938528
"1440",3.47319513938528
"1441",3.77483917083631
"1442",3.90350250178699
"1443",3.70693352394568
"1444",3.39027877055039
"1445",3.77483917083631
"1446",4.09935668334525
"1447",3.77483917083631
"1448",4.0879199428163
"1449",3.53109363831308
"1450",3.70693352394568
"1451",4.00643316654753
"1452",2.88706218727663
"1453",3.07433881343817
"1454",2.95997140814868
"1455",4.00643316654753
"1456",3.61472480343102
"1457",4.00643316654753
"1458",3.37884203002144
"1459",3.60257326661901
"1460",3.77483917083631
"1461",4.00643316654753
"1462",3.2144388849178
"1463",2.64546104360257
"1464",3.78484631879914
"1465",2.8506075768406
"1466",3.60257326661901
"1467",3.77483917083631
"1468",3.73195139385275
"1469",3.77483917083631
"1470",3.72480343102216
"1471",3.28591851322373
"1472",3.50464617583989
"1473",3.77483917083631
"1474",4.0879199428163
"1475",3.10436025732666
"1476",3.64117226590422
"1477",3.11508220157255
"1478",3.70693352394568
"1479",3.55110793423874
"1480",3.77483917083631
"1481",3.13223731236598
"1482",3.77483917083631
"1483",3.78484631879914
"1484",3.13438170121515
"1485",3.3445318084346
"1486",4.19370979270908
"1487",3.77483917083631
"1488",4.05218012866333
"1489",3.77483917083631
"1490",4.05218012866333
"1491",3.50464617583989
"1492",3.09578270192995
"1493",3.20514653323803
"1494",3.77483917083631
"1495",4.0879199428163
"1496",3.77483917083631
"1497",3.57040743388134
"1498",3.02573266619014
"1499",4.05218012866333
"1500",3.77483917083631
"1501",3.77483917083631
"1502",4.19370979270908
"1503",3.78484631879914
"1504",3.55968548963545
"1505",3.77483917083631
"1506",3.47319513938528
"1507",4.00643316654753
"1508",3.77483917083631
"1509",4.09935668334525
"1510",4.05218012866333
"1511",3.77483917083631
"1512",2.91279485346676
"1513",3.56969263759828
"1514",2.84846318799142
"1515",3.70693352394568
"1516",3.93423874195854
"1517",3.3445318084346
"1518",3.70693352394568
"1519",3.78484631879914
"1520",3.77483917083631
"1521",3.14438884917798
"1522",4.00643316654753
"1523",3.77483917083631
"1524",4.00643316654753
"1525",3.67977126518942
"1526",3.33523945675482
"1527",4.00643316654753
"1528",2.93209435310936
"1529",3.02930664760543
"1530",3.3445318084346
"1531",3.78484631879914
"1532",3.51036454610436
"1533",3.75053609721229
"1534",3.22516082916369
"1535",3.64188706218728
"1536",4.00643316654753
"1537",3.03216583273767
"1538",3.70693352394568
"1539",3.77483917083631
"1540",2.89706933523946
"1541",3.51036454610436
"1542",3.70693352394568
"1543",3.5096497498213
"1544",4.05218012866333
"1545",2.98284488920658
"1546",2.90850607576841
"1547",3.70693352394568
"1548",3.70693352394568
"1549",3.70693352394568
"1550",3.47319513938528
"1551",2.58970693352395
"1552",4.05218012866333
"1553",2.93924231593996
"1554",2.83559685489635
"1555",3.69406719085061
"1556",3.76697641172266
"1557",3.70693352394568
"1558",3.70693352394568
"1559",2.9771265189421
"1560",2.90350250178699
"1561",3.70693352394568
"1562",2.6976411722659
"1563",3.15010721944246
"1564",2.77197998570407
"1565",2.70764832022873
"1566",3.70693352394568
"1567",2.88706218727663
"1568",3.08863473909936
"1569",3.77483917083631
"1570",4.05218012866333
"1571",3.70693352394568
"1572",3.27448177269478
"1573",3.50178699070765
"1574",4.00643316654753
"1575",3.18513223731237
"1576",3.48248749106505
"1577",3.5096497498213
"1578",3.28448892065761
"1579",3.03931379556826
"1580",3.71479628305933
"1581",3.18084345961401
"1582",2.59113652609006
"1583",2.62973552537527
"1584",2.72337383845604
"1585",4.00643316654753
"1586",3.04288777698356
"1587",3.55468191565404
"1588",4.05218012866333
"1589",3.07076483202287
"1590",4.0879199428163
"1591",2.5553967119371
"1592",2.84345961401001
"1593",3.49821300929235
"1594",2.94067190850608
"1595",2.89063616869192
"1596",2.73552537526805
"1597",4.0879199428163
"1598",3.41243745532523
"1599",3.70693352394568
"1600",3.30021443888492
"1601",3.47319513938528
"1602",3.42816297355254
"1603",3.70693352394568
"1604",3.70693352394568
"1605",4.00643316654753
"1606",3.93423874195854
"1607",3.70693352394568
"1608",2.45032165832738
"1609",2.50107219442459
"1610",3.70693352394568
"1611",3.31951393852752
"1612",4.00643316654753
"1613",3.22516082916369
"1614",3.0228734810579
"1615",4.05218012866333
"1616",3.90350250178699
"1617",3.47319513938528
"1618",3.77483917083631
"1619",3.47319513938528
"1620",3.36954967834167
"1621",4.0879199428163
"1622",3.73195139385275
"1623",3.21015010721944
"1624",3.70693352394568
"1625",3.37526804860615
"1626",3.5096497498213
"1627",4.00643316654753
"1628",3.77483917083631
"1629",3.20228734810579
"1630",3.70693352394568
"1631",2.41815582558971
"1632",2.9807005003574
"1633",3.90350250178699
"1634",4.00643316654753
"1635",3.47319513938528
"1636",3.33238027162259
"1637",3.93423874195854
"1638",3.39027877055039
"1639",3.39027877055039
"1640",3.77483917083631
"1641",3.09435310936383
"1642",3.78484631879914
"1643",4.00643316654753
"1644",3.53681200857756
"1645",3.93423874195854
"1646",3.25589706933524
"1647",3.70693352394568
"1648",3.77483917083631
"1649",3.58684774839171
"1650",4.0879199428163
"1651",3.70693352394568
"1652",3.90350250178699
"1653",3.23159399571122
"1654",2.87776983559686
"1655",2.94781987133667
"1656",3.53109363831308
"1657",4.00643316654753
"1658",3.24588992137241
"1659",3.10436025732666
"1660",4.05218012866333
"1661",3.47319513938528
"1662",3.12794853466762
"1663",4.00643316654753
"1664",3.70693352394568
"1665",3.4867762687634
"1666",2.90636168691923
"1667",3.78484631879914
"1668",4.19370979270908
"1669",3.33023588277341
"1670",2.82630450321658
"1671",3.3216583273767
"1672",3.47533952823445
"1673",3.09864188706219
"1674",3.07433881343817
"1675",3.39027877055039
"1676",3.77483917083631
"1677",4.05218012866333
"1678",3.49821300929235
"1679",3.67333809864189
"1680",4.19370979270908
"1681",3.74410293066476
"1682",3.70693352394568
"1683",3.17512508934954
"1684",3.4517512508935
"1685",3.70693352394568
"1686",2.92852037169407
"1687",3.49821300929235
"1688",3.50035739814153
"1689",3.77483917083631
"1690",4.09935668334525
"1691",4.09935668334525
"1692",3.70693352394568
"1693",3.60257326661901
"1694",4.00643316654753
"1695",4.00643316654753
"1696",3.27877055039314
"1697",2.91493924231594
"1698",3.76697641172266
"1699",3.07362401715511
"1700",3.47319513938528
"1701",4.0879199428163
"1702",3.93423874195854
"1703",3.47319513938528
"1704",3.51751250893495
"1705",3.0192994996426
"1706",4.00643316654753
"1707",3.93423874195854
"1708",3.79914224446033
"1709",4.00643316654753
"1710",3.70693352394568
"1711",3.78484631879914
"1712",4.0879199428163
"1713",3.77483917083631
"1714",3.56969263759828
"1715",3.39027877055039
"1716",3.4639027877055
"1717",3.10436025732666
"1718",4.19370979270908
"1719",3.54253037884203
"1720",3.70693352394568
"1721",3.02358827734096
"1722",3.77483917083631
"1723",3.05861329521086
"1724",3.77483917083631
"1725",3.18298784846319
"1726",4.00643316654753
"1727",3.33523945675482
"1728",4.00643316654753
"1729",3.1265189421015
"1730",3.77483917083631
"1731",3.90350250178699
"1732",3.90350250178699
"1733",4.0879199428163
"1734",3.77483917083631
"1735",3.54395997140815
"1736",3.90350250178699
"1737",3.70693352394568
"1738",3.70693352394568
"1739",4.05218012866333
"1740",4.0879199428163
"1741",3.93423874195854
"1742",3.70693352394568
"1743",2.87848463187991
"1744",3.93423874195854
"1745",3.77483917083631
"1746",3.77483917083631
"1747",3.78484631879914
"1748",3.25732666190136
"1749",3.18942101501072
"1750",3.47319513938528
"1751",3.29664045746962
"1752",3.25732666190136
"1753",3.27877055039314
"1754",2.80128663330951
"1755",2.93924231593996
"1756",3.57040743388134
"1757",2.92709077912795
"1758",3.70693352394568
"1759",3.70693352394568
"1760",4.0879199428163
"1761",3.47891350964975
"1762",3.58684774839171
"1763",3.69406719085061
"1764",3.76697641172266
"1765",3.77483917083631
"1766",4.05218012866333
"1767",3.56969263759828
"1768",3.39027877055039
"1769",3.77483917083631
"1770",3.78484631879914
"1771",3.90350250178699
"1772",3.29664045746962
"1773",3.47319513938528
"1774",3.49821300929235
"1775",4.00643316654753
"1776",3.70693352394568
"1777",4.00643316654753
"1778",3.78484631879914
"1779",3.77483917083631
"1780",3.83845604002859
"1781",4.00643316654753
"1782",3.57040743388134
"1783",3.77483917083631
"1784",3.20800571837026
"1785",5.02001429592566
"1786",3.70693352394568
"1787",3.47319513938528
"1788",3.70693352394568
"1789",3.25446747676912
"1790",3.74052894924946
"1791",3.76697641172266
"1792",3.77483917083631
"1793",3.77483917083631
"1794",3.33523945675482
"1795",3.70693352394568
"1796",3.77483917083631
"1797",3.3445318084346
"1798",4.00643316654753
"1799",3.45675482487491
"1800",3.25232308791994
"1801",3.70693352394568
"1802",3.84131522516083
"1803",3.58684774839171
"1804",3.51036454610436
"1805",3.70693352394568
"1806",3.70693352394568
"1807",3.55754110078628
"1808",3.04288777698356
"1809",3.70693352394568
"1810",2.95210864903503
"1811",3.70693352394568
"1812",3.23874195854182
"1813",3.77483917083631
"1814",2.59256611865618
"1815",3.09935668334525
"1816",3.77483917083631
"1817",3.77483917083631
"1818",3.77483917083631
"1819",3.73052180128663
"1820",3.48749106504646
"1821",4.00643316654753
"1822",3.93423874195854
"1823",4.0879199428163
"1824",2.91493924231594
"1825",2.92994996426019
"1826",3.29020729092209
"1827",3.77483917083631
"1828",3.40528949249464
"1829",3.13938527519657
"1830",4.0879199428163
"1831",3.01429592566119
"1832",3.70693352394568
"1833",3.60257326661901
"1834",3.34667619728377
"1835",3.70693352394568
"1836",3.47319513938528
"1837",3.3445318084346
"1838",3.77483917083631
"1839",3.56969263759828
"1840",3.37526804860615
"1841",3.69406719085061
"1842",3.53109363831308
"1843",3.56683345246605
"1844",3.55754110078628
"1845",3.93423874195854
"1846",3.0614724803431
"1847",3.70693352394568
"1848",3.31165117941387
"1849",2.40385989992852
"1850",3.93423874195854
"1851",3.77483917083631
"1852",3.77483917083631
"1853",3.58684774839171
"1854",3.77483917083631
"1855",3.70693352394568
"1856",4.09935668334525
"1857",4.00643316654753
"1858",3.60257326661901
"1859",3.25875625446748
"1860",3.70693352394568
"1861",3.51179413867048
"1862",2.98355968548964
"1863",4.0879199428163
"1864",3.78484631879914
"1865",3.70693352394568
"1866",3.47319513938528
"1867",3.70693352394568
"1868",3.50464617583989
"1869",4.00643316654753
"1870",3.76697641172266
"1871",4.0879199428163
"1872",3.06290207290922
"1873",3.05718370264475
"1874",2.91994281629736
"1875",2.92780557541101
"1876",2.93995711222302
"1877",3.07076483202287
"1878",2.92208720514653
"1879",2.49177984274482
"1880",2.91994281629736
"1881",2.59899928520372
"1882",2.91994281629736
"1883",2.62830593280915
"1884",3.0650464617584
"1885",2.92780557541101
"1886",3.98498927805575
"1887",2.81987133666905
"1888",2.915654038599
"1889",3.1915654038599
"1890",3.94353109363831
"1891",3.26233023588277
"1892",3.0650464617584
"1893",3.07791279485347
"1894",3.2601858470336
"1895",2.915654038599
"1896",2.92208720514653
"1897",2.92208720514653
"1898",3.09220872051465
"1899",3.0650464617584
"1900",3.29092208720515
"1901",3.30378842030021
"1902",2.83059328091494
"1903",3.55611150822016
"1904",3.72194424588992
"1905",3.10150107219442
"1906",3.94353109363831
"1907",3.94353109363831
"1908",3.25589706933524
"1909",3.0650464617584
"1910",3.11651179413867
"1911",3.94353109363831
"1912",2.86061472480343
"1913",3.51036454610436
"1914",4.12151536812009
"1915",4.12151536812009
"1916",4.12151536812009
"1917",3.00857755539671
"1918",4.12151536812009
"1919",2.97927090779128
"1920",4.12151536812009
"1921",3.25947105075054
"1922",3.75053609721229
"1923",2.9385275196569
"1924",2.70907791279485
"1925",3.17083631165118
"1926",3.25947105075054
"1927",2.97355253752681
"1928",3.1300929235168
"1929",3.44960686204432
"1930",3.46676197283774
"1931",3.09292351679771
"1932",3.2952108649035
"1933",3.27448177269478
"1934",3.08720514653324
"1935",2.93066476054324
"1936",3.15511079342387
"1937",3.18441744102931
"1938",3.67262330235883
"1939",3.26804860614725
"1940",3.48749106504646
"1941",2.93066476054324
"1942",2.915654038599
"1943",3.07147962830593
"1944",3.09792709077913
"1945",2.93066476054324
"1946",3.25947105075054
"1947",2.67047891350965
"1948",3.23159399571122
"1949",2.9385275196569
"1950",3.18513223731237
"1951",2.96568977841315
"1952",3.25947105075054
"1953",2.82701929949964
"1954",3.19871336669049
"1955",3.02144388849178
"1956",2.81129378127234
"1957",3.24588992137241
"1958",3.07362401715511
"1959",3.09792709077913
"1960",3.44960686204432
"1961",2.9542530378842
"1962",3.09792709077913
"1963",3.34167262330236
"1964",3.12080057183703
"1965",3.75053609721229
"1966",3.75053609721229
"1967",3.25947105075054
"1968",3.75053609721229
"1969",3.75053609721229
"1970",3.17083631165118
"1971",3.75053609721229
"1972",3.32308791994282
"1973",3.2952108649035
"1974",3.27448177269478
"1975",3.75053609721229
"1976",3.15654038598999
"1977",3.63116511794139
"1978",3.26233023588277
"1979",3.12080057183703
"1980",2.76840600428878
"1981",3.2373123659757
"1982",3.48749106504646
"1983",3.2373123659757
"1984",3.04074338813438
"1985",3.24803431022159
"1986",3.09292351679771
"1987",2.93066476054324
"1988",3.75053609721229
"1989",2.52823445318084
"1990",3.57040743388134
"1991",3.57040743388134
"1992",3.57040743388134
"1993",3.57040743388134
"1994",3.22373123659757
"1995",3.57040743388134
"1996",3.30164403145104
"1997",3.30164403145104
"1998",3.38598999285204
"1999",3.57040743388134
"2000",3.30164403145104
"2001",3.27877055039314
"2002",3.41243745532523
"2003",3.2723373838456
"2004",3.38598999285204
"2005",3.41243745532523
"2006",3.57040743388134
"2007",3.57040743388134
"2008",3.11722659042173
"2009",3.41243745532523
"2010",2.94138670478914
"2011",3.13152251608292
"2012",3.11436740528949
"2013",3.57040743388134
"2014",2.92423159399571
"2015",3.41243745532523
"2016",3.30164403145104
"2017",3.10150107219442
"2018",3.41243745532523
"2019",3.57040743388134
"2020",3.37455325232309
"2021",3.2723373838456
"2022",3.30164403145104
"2023",3.57040743388134
"2024",3.10150107219442
"2025",3.11436740528949
"2026",3.10150107219442
"2027",3.10150107219442
"2028",3.57040743388134
"2029",3.57040743388134
"2030",3.25518227305218
"2031",3.30164403145104
"2032",3.30164403145104
"2033",3.12508934953538
"2034",3.30164403145104
"2035",3.2723373838456
"2036",3.30164403145104
"2037",2.99142244460329
"2038",3.57040743388134
"2039",3.08649035025018
"2040",3.41243745532523
"2041",2.94138670478914
"2042",3.37884203002144
"2043",3.10150107219442
"2044",3.30164403145104
"2045",3.41243745532523
"2046",2.98355968548964
"2047",3.11150822015726
"2048",3.38598999285204
"2049",3.57040743388134
"2050",3.02501786990708
"2051",2.74052894924946
"2052",3.30164403145104
"2053",2.94853466761973
"2054",3.34882058613295
"2055",3.14010007147963
"2056",3.11436740528949
"2057",2.87276626161544
"2058",3.2723373838456
"2059",3.37884203002144
"2060",3.41243745532523
"2061",3.30164403145104
"2062",3.1265189421015
"2063",3.2723373838456
"2064",3.17441029306648
"2065",3.1265189421015
"2066",3.37455325232309
"2067",3.30164403145104
"2068",3.57040743388134
"2069",3.13509649749821
"2070",3.41243745532523
"2071",3.14010007147963
"2072",3.39814152966405
"2073",3.57040743388134
"2074",3.0807719799857
"2075",3.38598999285204
"2076",3.57040743388134
"2077",3.11579699785561
"2078",3.41243745532523
"2079",3.30164403145104
"2080",3.31593995711222
"2081",3.57040743388134
"2082",3.30164403145104
"2083",3.14010007147963
"2084",3.18656182987848
"2085",3.41243745532523
"2086",3.30164403145104
"2087",3.49892780557541
"2088",3.21157969978556
"2089",3.57040743388134
"2090",3.57040743388134
"2091",3.57040743388134
"2092",3.30164403145104
"2093",3.57040743388134
"2094",3.57040743388134
"2095",3.57040743388134
"2096",3.57040743388134
"2097",3.57040743388134
"2098",3.11150822015726
"2099",3.1265189421015
"2100",3.41243745532523
"2101",3.41243745532523
"2102",3.57040743388134
"2103",3.20657612580415
"2104",3.57040743388134
"2105",3.57040743388134
"2106",2.9771265189421
"2107",3.57040743388134
"2108",3.21729807005004
"2109",3.57040743388134
"2110",3.29949964260186
"2111",3.37884203002144
"2112",3.52037169406719
"2113",3.05432451751251
"2114",3.57040743388134
"2115",3.41243745532523
"2116",3.41243745532523
"2117",2.67405289492495
"2118",3.57040743388134
"2119",3.20514653323803
"2120",3.57040743388134
"2121",3.30164403145104
"2122",3.41243745532523
"2123",3.41243745532523
"2124",3.20371694067191
"2125",3.39814152966405
"2126",3.12580414581844
"2127",3.52037169406719
"2128",3.1265189421015
"2129",3.30164403145104
"2130",3.49177984274482
"2131",3.51036454610436
"2132",3.51036454610436
"2133",3.51036454610436
"2134",3.51036454610436
"2135",3.51036454610436
"2136",3.25375268048606
"2137",3.51036454610436
"2138",3.33166547533953
"2139",3.37383845604003
"2140",3.51036454610436
"2141",3.34238741958542
"2142",3.33166547533953
"2143",3.20657612580415
"2144",3.51036454610436
"2145",3.51036454610436
"2146",3.21229449606862
"2147",3.1229449606862
"2148",3.34238741958542
"2149",3.05218012866333
"2150",3.17869907076483
"2151",3.21729807005004
"2152",3.51036454610436
"2153",3.33023588277341
"2154",3.06647605432452
"2155",3.51036454610436
"2156",3.37383845604003
"2157",3.41672623302359
"2158",3.33023588277341
"2159",3.51036454610436
"2160",3.51036454610436
"2161",3.51036454610436
"2162",3.37383845604003
"2163",3.21229449606862
"2164",3.33166547533953
"2165",3.51036454610436
"2166",3.33166547533953
"2167",3.33023588277341
"2168",3.37383845604003
"2169",2.96211579699786
"2170",3.51036454610436
"2171",3.51036454610436
"2172",3.09363831308077
"2173",3.37383845604003
"2174",3.51036454610436
"2175",3.37383845604003
"2176",3.09935668334525
"2177",3.51036454610436
"2178",3.26375982844889
"2179",3.51036454610436
"2180",3.14081486776269
"2181",3.51036454610436
"2182",3.19370979270908
"2183",2.77340957827019
"2184",3.51036454610436
"2185",3.34238741958542
"2186",3.33166547533953
"2187",3.15153681200858
"2188",3.15511079342387
"2189",3.51036454610436
"2190",2.5289492494639
"2191",3.51036454610436
"2192",3.27734095782702
"2193",3.51036454610436
"2194",3.51036454610436
"2195",3.33166547533953
"2196",3.30450321658327
"2197",3.37383845604003
"2198",3.37383845604003
"2199",3.14367405289492
"2200",3.35310936383131
"2201",3.51036454610436
"2202",3.33166547533953
"2203",3.51036454610436
"2204",3.51036454610436
"2205",3.18155825589707
"2206",3.51036454610436
"2207",3.51036454610436
"2208",3.31522516082916
"2209",3.37383845604003
"2210",3.09935668334525
"2211",3.27734095782702
"2212",3.33166547533953
"2213",3.51036454610436
"2214",3.51036454610436
"2215",3.33166547533953
"2216",3.46461758398856
"2217",3.26876340243031
"2218",3.51036454610436
"2219",3.33166547533953
"2220",2.62973552537527
"2221",3.33166547533953
"2222",3.37383845604003
"2223",3.1951393852752
"2224",3.37383845604003
"2225",3.51036454610436
"2226",3.37383845604003
"2227",3.37383845604003
"2228",3.60257326661901
"2229",3.60257326661901
"2230",3.60257326661901
"2231",3.46175839885633
"2232",3.60257326661901
"2233",3.60257326661901
"2234",3.60257326661901
"2235",3.60257326661901
"2236",3.29092208720515
"2237",3.45318084345961
"2238",3.60257326661901
"2239",3.45318084345961
"2240",3.60257326661901
"2241",3.28806290207291
"2242",3.11508220157255
"2243",2.91136526090064
"2244",3.42816297355254
"2245",3.60257326661901
"2246",3.60257326661901
"2247",3.60257326661901
"2248",3.33095067905647
"2249",3.60257326661901
"2250",3.60257326661901
"2251",3.60257326661901
"2252",3.60257326661901
"2253",3.45318084345961
"2254",3.60257326661901
"2255",3.42816297355254
"2256",3.60257326661901
"2257",3.60257326661901
"2258",3.30664760543245
"2259",3.60257326661901
"2260",3.60257326661901
"2261",3.42816297355254
"2262",3.60257326661901
"2263",3.60257326661901
"2264",3.60257326661901
"2265",3.45318084345961
"2266",3.60257326661901
"2267",3.60257326661901
"2268",3.42816297355254
"2269",3.60257326661901
"2270",3.60257326661901
"2271",3.28305932809149
"2272",3.60257326661901
"2273",3.60257326661901
"2274",3.60257326661901
"2275",3.60257326661901
"2276",3.60257326661901
"2277",3.60257326661901
"2278",3.22301644031451
"2279",3.60257326661901
"2280",3.60257326661901
"2281",3.45318084345961
"2282",3.60257326661901
"2283",3.60257326661901
"2284",3.60257326661901
"2285",3.60257326661901
"2286",3.60257326661901
"2287",3.45318084345961
"2288",3.60257326661901
"2289",3.60257326661901
"2290",3.45318084345961
"2291",3.60257326661901
"2292",3.60257326661901
"2293",3.60257326661901
"2294",3.60257326661901
"2295",3.60257326661901
"2296",3.28305932809149
"2297",3.60257326661901
"2298",3.60257326661901
"2299",3.60257326661901
"2300",3.60257326661901
"2301",3.60257326661901
"2302",3.60257326661901
"2303",3.16154395997141
"2304",3.28806290207291
"2305",3.60257326661901
"2306",3.60257326661901
"2307",3.60257326661901
"2308",3.60257326661901
"2309",3.60257326661901
"2310",3.60257326661901
"2311",3.60257326661901
"2312",3.60257326661901
"2313",3.60257326661901
"2314",3.60257326661901
"2315",3.60257326661901
"2316",3.60257326661901
"2317",3.60257326661901
"2318",3.60257326661901
"2319",3.60257326661901
"2320",3.60257326661901
"2321",3.60257326661901
"2322",3.60257326661901
"2323",3.60257326661901
"2324",3.60257326661901
"2325",3.60257326661901
"2326",3.60257326661901
"2327",3.60257326661901
"2328",3.45318084345961
"2329",3.45318084345961
"2330",3.45318084345961
"2331",3.71979985704074
"2332",3.46819156540386
"2333",3.5746962115797
"2334",3.71979985704074
"2335",3.44031451036455
"2336",3.71979985704074
"2337",3.63045032165833
"2338",3.71979985704074
"2339",3.71979985704074
"2340",3.71979985704074
"2341",3.55039313795568
"2342",3.71979985704074
"2343",3.71979985704074
"2344",3.1229449606862
"2345",3.48749106504646
"2346",3.71979985704074
"2347",3.71979985704074
"2348",3.71979985704074
"2349",3.71979985704074
"2350",3.71979985704074
"2351",3.71979985704074
"2352",3.5746962115797
"2353",3.71979985704074
"2354",3.31165117941387
"2355",3.71979985704074
"2356",3.71979985704074
"2357",3.30664760543245
"2358",3.71979985704074
"2359",3.71979985704074
"2360",3.34238741958542
"2361",3.71979985704074
"2362",3.5746962115797
"2363",3.71979985704074
"2364",3.71979985704074
"2365",3.71979985704074
"2366",3.30664760543245
"2367",3.71979985704074
"2368",3.63045032165833
"2369",3.31165117941387
"2370",3.71979985704074
"2371",3.63045032165833
"2372",3.71979985704074
"2373",3.31165117941387
"2374",3.30664760543245
"2375",3.61186561829878
"2376",3.71979985704074
"2377",3.15368120085776
"2378",3.71979985704074
"2379",3.71979985704074
"2380",3.71979985704074
"2381",3.71979985704074
"2382",3.71979985704074
"2383",3.71979985704074
"2384",3.71979985704074
"2385",3.71979985704074
"2386",3.71979985704074
"2387",3.71979985704074
"2388",3.33595425303788
"2389",3.30664760543245
"2390",3.71979985704074
"2391",3.71979985704074
"2392",3.71979985704074
"2393",3.18441744102931
"2394",3.71979985704074
"2395",3.71979985704074
"2396",3.71979985704074
"2397",3.31165117941387
"2398",3.71979985704074
"2399",3.71979985704074
"2400",3.71979985704074
"2401",3.48320228734811
"2402",3.71979985704074
"2403",3.30664760543245
"2404",3.71979985704074
"2405",3.71979985704074
"2406",3.55754110078628
"2407",3.50178699070765
"2408",3.55754110078628
"2409",3.55754110078628
"2410",3.29664045746962
"2411",3.4674767691208
"2412",3.55754110078628
