"V1","V2"
"876","2764"
"876","2763"
"1182","2786"
"1780","2760"
"1781","2786"
"1782","2790"
"1783","2772"
"1784","2783"
"1785","2797"
"620","2772"
"1786","2763"
"1787","2772"
"1788","2763"
"1789","2763"
"1790","2795"
"950","2786"
"1791","2758"
"1792","2772"
"881","2758"
"1793","2772"
"1794","2772"
"1795","2763"
"1796","2772"
"388","2787"
"1797","2772"
"1798","2786"
"1799","2792"
"1799","2788"
"1195","2772"
"1800","2795"
"1801","2763"
"1802","2783"
"1803","2772"
"1804","2793"
"386","2765"
"1805","2763"
"320","2779"
"1806","2763"
"1807","2775"
"1808","2783"
"1809","2763"
"1810","2775"
"1810","2792"
"1810","2788"
"1810","2793"
"1810","2789"
"1810","2790"
"1810","2794"
"699","2763"
"1811","2763"
"646","2772"
"71","2783"
"1812","2772"
"94","2783"
"1813","2772"
"1814","2775"
"1814","2785"
"1814","2756"
"1814","2788"
"1814","2759"
"1814","2760"
"1814","2793"
"1814","2789"
"1814","2776"
"1814","2790"
"1814","2772"
"1815","2758"
"1815","2793"
"1815","2789"
"1815","2755"
"1816","2772"
"1817","2772"
"632","2769"
"659","2795"
"1818","2772"
"1819","2754"
"400","2785"
"671","2795"
"685","2795"
"211","2779"
"605","2796"
"1820","2796"
"1821","2786"
"1822","2779"
"1823","2795"
"1824","2772"
"1825","2772"
"1826","2757"
"1826","2788"
"1826","2793"
"595","2795"
"638","2772"
"1827","2772"
"1828","2772"
"608","2772"
"1104","2795"
"1829","2786"
"874","2763"
"1830","2795"
"1831","2785"
"1831","2761"
"1831","2758"
"1831","2759"
"1831","2789"
"1831","2755"
"1832","2763"
"1833","2789"
"1834","2775"
"1834","2790"
"1835","2763"
"1836","2772"
"1837","2772"
"1838","2772"
"421","2764"
"421","2772"
"1839","2755"
"1839","2772"
"1840","2763"
"1841","2796"
"1841","2763"
"1065","2775"
"235","2779"
"1842","2790"
"1842","2779"
"1843","2754"
"1843","2756"
"1843","2757"
"886","2754"
"886","2759"
"886","2776"
"1844","2775"
"1845","2779"
"1230","2764"
"1230","2756"
"1230","2757"
"1230","2759"
"1230","2763"
"1846","2779"
"1847","2763"
"1848","2795"
"1848","2772"
"1849","2764"
"1849","2763"
"1850","2779"
"1851","2772"
"1852","2772"
"1853","2772"
"1854","2772"
"1855","2763"
"1086","2772"
"57","2779"
"309","2763"
"1856","2765"
"390","2765"
"304","2763"
"1857","2786"
"1858","2783"
"682","2772"
"872","2795"
"115","2772"
"1859","2779"
"161","2754"
"161","2761"
"161","2793"
"1860","2763"
"766","2796"
"645","2772"
"1861","2783"
"1862","2772"
"180","2779"
"1041","2772"
"928","2761"
"928","2793"
"928","2789"
"928","2755"
"928","2772"
"1863","2795"
"1864","2764"
"1865","2763"
"1866","2772"
"1867","2763"
"1868","2783"
"1869","2786"
"1870","2758"
"662","2772"
"1871","2795"
"192","2779"
"554","2794"
"1582","2794"
"346","2794"
"212","2794"
"207","2794"
"477","2794"
"335","2794"
"139","2794"
"189","2794"
"1565","2794"
"255","2794"
"471","2794"
"1872","2794"
"227","2794"
"1873","2794"
"1874","2794"
"1022","2794"
"302","2794"
"231","2794"
"276","2794"
"1875","2794"
"287","2794"
"1876","2794"
"268","2794"
"1877","2794"
"352","2794"
"1331","2794"
"551","2794"
"270","2794"
"467","2794"
"1340","2794"
"465","2794"
"1358","2794"
"1368","2794"
"1379","2794"
"266","2794"
"241","2794"
"1878","2794"
"1879","2794"
"259","2794"
"1880","2794"
"314","2794"
"1881","2794"
"278","2794"
"280","2794"
"102","2794"
"1882","2794"
"258","2794"
"1883","2794"
"1390","2794"
"256","2794"
"69","2794"
"77","2794"
"1396","2794"
"242","2794"
"75","2794"
"184","2794"
"1399","2794"
"736","2794"
"1407","2794"
"311","2794"
"254","2794"
"1434","2794"
"1242","2794"
"1452","2794"
"1884","2794"
"269","2794"
"286","2794"
"1239","2794"
"208","2794"
"1885","2794"
"1886","2794"
"1041","2794"
"554","2773"
"1887","2773"
"249","2773"
"1888","2773"
"1889","2773"
"346","2773"
"246","2773"
"1596","2773"
"207","2773"
"139","2773"
"228","2773"
"1890","2773"
"1567","2773"
"261","2773"
"471","2773"
"1872","2773"
"209","2773"
"1891","2773"
"1873","2773"
"1579","2773"
"321","2773"
"1874","2773"
"202","2773"
"1277","2773"
"79","2773"
"302","2773"
"297","2773"
"1892","2773"
"300","2773"
"702","2773"
"1307","2773"
"287","2773"
"282","2773"
"100","2773"
"274","2773"
"1893","2773"
"268","2773"
"1894","2773"
"260","2773"
"1332","2773"
"270","2773"
"200","2773"
"1218","2773"
"465","2773"
"303","2773"
"1379","2773"
"295","2773"
"266","2773"
"1895","2773"
"241","2773"
"1896","2773"
"1879","2773"
"259","2773"
"1880","2773"
"1897","2773"
"1898","2773"
"1881","2773"
"278","2773"
"280","2773"
"1899","2773"
"102","2773"
"1882","2773"
"258","2773"
"1883","2773"
"251","2773"
"1390","2773"
"256","2773"
"77","2773"
"1391","2773"
"1392","2773"
"293","2773"
"242","2773"
"736","2773"
"292","2773"
"275","2773"
"782","2773"
"1900","2773"
"188","2773"
"1409","2773"
"254","2773"
"273","2773"
"210","2773"
"195","2773"
"1901","2773"
"1436","2773"
"1437","2773"
"1902","2773"
"1017","2773"
"187","2773"
"1452","2773"
"1903","2773"
"213","2773"
"1481","2773"
"1512","2773"
"1904","2773"
"193","2773"
"1905","2773"
"1906","2773"
"1907","2773"
"269","2773"
"1908","2773"
"1909","2773"
"1910","2773"
"709","2773"
"1911","2773"
"1784","2773"
"789","2773"
"1912","2773"
"1859","2773"
"1913","2773"
"554","2791"
"1582","2791"
"1888","2791"
"285","2791"
"1914","2791"
"1595","2791"
"207","2791"
"272","2791"
"1534","2791"
"476","2791"
"139","2791"
"1559","2791"
"471","2791"
"1873","2791"
"302","2791"
"297","2791"
"629","2791"
"284","2791"
"270","2791"
"1895","2791"
"280","2791"
"69","2791"
"229","2791"
"275","2791"
"311","2791"
"254","2791"
"1915","2791"
"273","2791"
"1916","2791"
"1917","2791"
"1884","2791"
"1918","2791"
"693","2791"
"430","2791"
"1919","2791"
"1920","2791"
"632","2791"
"1041","2791"
"1921","2776"
"1922","2776"
"1608","2776"
"1609","2776"
"1923","2776"
"1924","2776"
"1925","2776"
"196","2776"
"1926","2776"
"1629","2776"
"215","2776"
"1631","2776"
"1927","2776"
"226","2776"
"630","2776"
"1258","2776"
"1928","2776"
"1654","2776"
"1655","2776"
"554","2776"
"1929","2776"
"1930","2776"
"838","2776"
"810","2776"
"18","2776"
"1203","2776"
"1887","2776"
"1931","2776"
"1582","2776"
"1584","2776"
"1932","2776"
"249","2776"
"1888","2776"
"285","2776"
"1254","2776"
"1933","2776"
"1934","2776"
"1589","2776"
"346","2776"
"212","2776"
"323","2776"
"246","2776"
"328","2776"
"703","2776"
"705","2776"
"1595","2776"
"1596","2776"
"207","2776"
"272","2776"
"477","2776"
"1534","2776"
"1537","2776"
"1540","2776"
"335","2776"
"139","2776"
"803","2776"
"1935","2776"
"351","2776"
"1936","2776"
"228","2776"
"189","2776"
"1937","2776"
"1564","2776"
"1567","2776"
"261","2776"
"255","2776"
"471","2776"
"1575","2776"
"1872","2776"
"209","2776"
"227","2776"
"687","2776"
"306","2776"
"1873","2776"
"1579","2776"
"321","2776"
"1938","2776"
"1275","2776"
"1939","2776"
"1874","2776"
"202","2776"
"1277","2776"
"79","2776"
"302","2776"
"1296","2776"
"1249","2776"
"231","2776"
"1940","2776"
"297","2776"
"1892","2776"
"547","2776"
"300","2776"
"702","2776"
"225","2776"
"1875","2776"
"287","2776"
"282","2776"
"1876","2776"
"100","2776"
"1941","2776"
"221","2776"
"546","2776"
"284","2776"
"294","2776"
"268","2776"
"67","2776"
"204","2776"
"248","2776"
"1877","2776"
"352","2776"
"260","2776"
"551","2776"
"270","2776"
"1340","2776"
"606","2776"
"1942","2776"
"1943","2776"
"203","2776"
"465","2776"
"371","2776"
"1246","2776"
"1354","2776"
"1357","2776"
"1358","2776"
"1363","2776"
"1368","2776"
"305","2776"
"1371","2776"
"303","2776"
"1373","2776"
"1379","2776"
"295","2776"
"266","2776"
"1895","2776"
"241","2776"
"1878","2776"
"549","2776"
"1382","2776"
"1896","2776"
"1879","2776"
"259","2776"
"1880","2776"
"1897","2776"
"314","2776"
"1881","2776"
"278","2776"
"1384","2776"
"1385","2776"
"1386","2776"
"1387","2776"
"280","2776"
"1899","2776"
"102","2776"
"1882","2776"
"1944","2776"
"258","2776"
"1883","2776"
"251","2776"
"1390","2776"
"277","2776"
"256","2776"
"1945","2776"
"69","2776"
"77","2776"
"1391","2776"
"1392","2776"
"293","2776"
"242","2776"
"75","2776"
"184","2776"
"1946","2776"
"292","2776"
"229","2776"
"275","2776"
"782","2776"
"1947","2776"
"1407","2776"
"188","2776"
"780","2776"
"1948","2776"
"1949","2776"
"254","2776"
"1416","2776"
"1417","2776"
"1950","2776"
"1951","2776"
"1420","2776"
"273","2776"
"210","2776"
"1123","2776"
"253","2776"
"1952","2776"
"220","2776"
"1434","2776"
"1437","2776"
"1902","2776"
"1953","2776"
"1954","2776"
"1955","2776"
"1452","2776"
"1454","2776"
"461","2776"
"1463","2776"
"940","2776"
"1956","2776"
"1884","2776"
"1957","2776"
"1958","2776"
"1959","2776"
"860","2776"
"1960","2776"
"1961","2776"
"1481","2776"
"1962","2776"
"1484","2776"
"103","2776"
"1512","2776"
"1514","2776"
"1963","2776"
"771","2776"
"1964","2776"
"1905","2776"
"1965","2776"
"1966","2776"
"1967","2776"
"1908","2776"
"1968","2776"
"1969","2776"
"1909","2776"
"1239","2776"
"1970","2776"
"1971","2776"
"676","2776"
"1236","2776"
"1972","2776"
"1973","2776"
"397","2776"
"1754","2776"
"1974","2776"
"871","2776"
"1975","2776"
"1885","2776"
"430","2776"
"1919","2776"
"1976","2776"
"1977","2776"
"1234","2776"
"1068","2776"
"1978","2776"
"1808","2776"
"1979","2776"
"624","2776"
"1980","2776"
"575","2776"
"1981","2776"
"1829","2776"
"1982","2776"
"1983","2776"
"622","2776"
"1846","2776"
"1984","2776"
"843","2776"
"1849","2776"
"57","2776"
"1985","2776"
"1859","2776"
"1986","2776"
"1987","2776"
"1041","2776"
"1988","2776"
"1989","2776"
"1990","2790"
"1921","2790"
"339","2790"
"1609","2790"
"1923","2790"
"640","2790"
"1991","2790"
"8","2790"
"485","2790"
"787","2790"
"196","2790"
"1926","2790"
"1992","2790"
"1993","2790"
"870","2790"
"1994","2790"
"215","2790"
"1631","2790"
"243","2790"
"1995","2790"
"1996","2790"
"1927","2790"
"1997","2790"
"926","2790"
"1998","2790"
"226","2790"
"1999","2790"
"34","2790"
"793","2790"
"2000","2790"
"713","2790"
"1010","2790"
"2001","2790"
"1257","2790"
"1928","2790"
"1653","2790"
"1654","2790"
"2002","2790"
"26","2790"
"1655","2790"
"554","2790"
"2003","2790"
"1656","2790"
"706","2790"
"2004","2790"
"2005","2790"
"2006","2790"
"810","2790"
"2007","2790"
"1666","2790"
"2008","2790"
"18","2790"
"1255","2790"
"355","2790"
"2009","2790"
"1887","2790"
"2010","2790"
"1931","2790"
"357","2790"
"2011","2790"
"1582","2790"
"2012","2790"
"2013","2790"
"1888","2790"
"285","2790"
"1254","2790"
"1933","2790"
"1934","2790"
"2014","2790"
"1212","2790"
"113","2790"
"1889","2790"
"2015","2790"
"346","2790"
"2016","2790"
"856","2790"
"2017","2790"
"212","2790"
"350","2790"
"1592","2790"
"323","2790"
"246","2790"
"2018","2790"
"328","2790"
"703","2790"
"705","2790"
"1595","2790"
"1596","2790"
"2019","2790"
"119","2790"
"695","2790"
"1147","2790"
"2020","2790"
"207","2790"
"704","2790"
"2021","2790"
"272","2790"
"477","2790"
"1534","2790"
"1537","2790"
"1540","2790"
"335","2790"
"476","2790"
"139","2790"
"475","2790"
"803","2790"
"245","2790"
"2022","2790"
"1546","2790"
"1935","2790"
"2023","2790"
"351","2790"
"2024","2790"
"1936","2790"
"2025","2790"
"1551","2790"
"1553","2790"
"228","2790"
"2026","2790"
"1","2790"
"1937","2790"
"1559","2790"
"219","2790"
"2027","2790"
"2028","2790"
"1562","2790"
"379","2790"
"1565","2790"
"1567","2790"
"261","2790"
"255","2790"
"348","2790"
"2029","2790"
"471","2790"
"2030","2790"
"2031","2790"
"1572","2790"
"2032","2790"
"1872","2790"
"2033","2790"
"331","2790"
"209","2790"
"1891","2790"
"2034","2790"
"227","2790"
"306","2790"
"1873","2790"
"1579","2790"
"140","2790"
"321","2790"
"1275","2790"
"2035","2790"
"2036","2790"
"2037","2790"
"1874","2790"
"202","2790"
"1277","2790"
"686","2790"
"367","2790"
"1022","2790"
"2038","2790"
"79","2790"
"302","2790"
"1288","2790"
"1249","2790"
"217","2790"
"231","2790"
"2039","2790"
"142","2790"
"143","2790"
"141","2790"
"2040","2790"
"297","2790"
"2041","2790"
"1892","2790"
"1219","2790"
"313","2790"
"2042","2790"
"2043","2790"
"300","2790"
"702","2790"
"225","2790"
"1875","2790"
"1307","2790"
"287","2790"
"282","2790"
"1876","2790"
"100","2790"
"2044","2790"
"1313","2790"
"845","2790"
"1941","2790"
"1319","2790"
"221","2790"
"601","2790"
"284","2790"
"1893","2790"
"294","2790"
"268","2790"
"67","2790"
"204","2790"
"248","2790"
"1877","2790"
"2045","2790"
"2046","2790"
"352","2790"
"2047","2790"
"260","2790"
"1331","2790"
"760","2790"
"1332","2790"
"1335","2790"
"2048","2790"
"1338","2790"
"270","2790"
"467","2790"
"1340","2790"
"606","2790"
"27","2790"
"779","2790"
"2049","2790"
"200","2790"
"1218","2790"
"772","2790"
"389","2790"
"785","2790"
"203","2790"
"465","2790"
"765","2790"
"2050","2790"
"2051","2790"
"2052","2790"
"1354","2790"
"1357","2790"
"675","2790"
"1358","2790"
"345","2790"
"2053","2790"
"2054","2790"
"330","2790"
"2055","2790"
"305","2790"
"1371","2790"
"303","2790"
"2056","2790"
"1373","2790"
"2057","2790"
"1379","2790"
"295","2790"
"266","2790"
"1380","2790"
"1895","2790"
"263","2790"
"2058","2790"
"2059","2790"
"241","2790"
"1878","2790"
"1896","2790"
"1879","2790"
"259","2790"
"1880","2790"
"1897","2790"
"314","2790"
"1898","2790"
"1881","2790"
"278","2790"
"1383","2790"
"2060","2790"
"1384","2790"
"1385","2790"
"1386","2790"
"1387","2790"
"280","2790"
"2061","2790"
"1899","2790"
"102","2790"
"1882","2790"
"206","2790"
"1944","2790"
"1217","2790"
"258","2790"
"1883","2790"
"251","2790"
"1390","2790"
"277","2790"
"2062","2790"
"264","2790"
"256","2790"
"1945","2790"
"257","2790"
"69","2790"
"77","2790"
"358","2790"
"1392","2790"
"293","2790"
"290","2790"
"359","2790"
"1394","2790"
"2063","2790"
"242","2790"
"2064","2790"
"75","2790"
"463","2790"
"184","2790"
"1946","2790"
"2065","2790"
"1399","2790"
"730","2790"
"722","2790"
"736","2790"
"723","2790"
"720","2790"
"718","2790"
"292","2790"
"288","2790"
"229","2790"
"275","2790"
"782","2790"
"2066","2790"
"1947","2790"
"1900","2790"
"1407","2790"
"2067","2790"
"711","2790"
"1408","2790"
"188","2790"
"780","2790"
"1948","2790"
"1409","2790"
"1949","2790"
"254","2790"
"965","2790"
"1951","2790"
"975","2790"
"232","2790"
"2068","2790"
"1420","2790"
"273","2790"
"1421","2790"
"1422","2790"
"2069","2790"
"210","2790"
"1123","2790"
"1424","2790"
"253","2790"
"2070","2790"
"2071","2790"
"716","2790"
"1952","2790"
"2072","2790"
"220","2790"
"197","2790"
"1433","2790"
"195","2790"
"1901","2790"
"1434","2790"
"1435","2790"
"1436","2790"
"1437","2790"
"1244","2790"
"1438","2790"
"230","2790"
"1243","2790"
"740","2790"
"2073","2790"
"1902","2790"
"1953","2790"
"802","2790"
"1954","2790"
"1955","2790"
"2074","2790"
"2075","2790"
"2076","2790"
"187","2790"
"1449","2790"
"2077","2790"
"2078","2790"
"2079","2790"
"56","2790"
"1452","2790"
"2080","2790"
"1453","2790"
"1454","2790"
"1458","2790"
"2081","2790"
"2082","2790"
"461","2790"
"792","2790"
"2083","2790"
"2084","2790"
"1956","2790"
"1884","2790"
"1957","2790"
"1472","2790"
"341","2790"
"233","2790"
"1958","2790"
"1903","2790"
"1959","2790"
"2085","2790"
"213","2790"
"1961","2790"
"1481","2790"
"2086","2790"
"2087","2790"
"1962","2790"
"974","2790"
"2088","2790"
"329","2790"
"103","2790"
"769","2790"
"1491","2790"
"1493","2790"
"852","2790"
"2089","2790"
"2090","2790"
"267","2790"
"1512","2790"
"1514","2790"
"771","2790"
"2091","2790"
"2092","2790"
"183","2790"
"1964","2790"
"786","2790"
"2093","2790"
"193","2790"
"2094","2790"
"1528","2790"
"2095","2790"
"1905","2790"
"1529","2790"
"2096","2790"
"2097","2790"
"190","2790"
"1967","2790"
"2098","2790"
"205","2790"
"2099","2790"
"2100","2790"
"269","2790"
"2101","2790"
"1699","2790"
"932","2790"
"2102","2790"
"2103","2790"
"2104","2790"
"1909","2790"
"804","2790"
"2105","2790"
"609","2790"
"286","2790"
"1239","2790"
"1089","2790"
"1970","2790"
"724","2790"
"1910","2790"
"216","2790"
"1721","2790"
"2106","2790"
"2107","2790"
"2108","2790"
"712","2790"
"1743","2790"
"2109","2790"
"966","2790"
"1753","2790"
"1754","2790"
"1974","2790"
"871","2790"
"1755","2790"
"208","2790"
"1757","2790"
"2110","2790"
"2111","2790"
"2112","2790"
"430","2790"
"2113","2790"
"2114","2790"
"960","2790"
"137","2790"
"414","2790"
"1068","2790"
"2115","2790"
"2116","2790"
"1037","2790"
"727","2790"
"1772","2790"
"2117","2790"
"2118","2790"
"970","2790"
"2119","2790"
"2120","2790"
"830","2790"
"1784","2790"
"715","2790"
"1978","2790"
"185","2790"
"742","2790"
"1808","2790"
"1155","2790"
"1979","2790"
"94","2790"
"2121","2790"
"1980","2790"
"400","2790"
"789","2790"
"2122","2790"
"1824","2790"
"2123","2790"
"2124","2790"
"235","2790"
"1846","2790"
"1984","2790"
"1849","2790"
"2125","2790"
"1912","2790"
"2126","2790"
"57","2790"
"390","2790"
"304","2790"
"726","2790"
"1859","2790"
"768","2790"
"1986","2790"
"2127","2790"
"729","2790"
"1862","2790"
"180","2790"
"1987","2790"
"1913","2790"
"1041","2790"
"831","2790"
"2128","2790"
"1868","2790"
"592","2790"
"403","2790"
"2129","2790"
"192","2790"
"1921","2793"
"2130","2793"
"2131","2793"
"1608","2793"
"1609","2793"
"600","2793"
"1923","2793"
"640","2793"
"1924","2793"
"485","2793"
"854","2793"
"2132","2793"
"582","2793"
"2133","2793"
"1925","2793"
"2134","2793"
"1926","2793"
"2135","2793"
"2136","2793"
"899","2793"
"1259","2793"
"2137","2793"
"870","2793"
"2138","2793"
"1629","2793"
"215","2793"
"2139","2793"
"1631","2793"
"1632","2793"
"243","2793"
"1636","2793"
"1996","2793"
"2140","2793"
"1927","2793"
"1997","2793"
"597","2793"
"926","2793"
"2141","2793"
"1998","2793"
"226","2793"
"2142","2793"
"2143","2793"
"2000","2793"
"1258","2793"
"2001","2793"
"1928","2793"
"1653","2793"
"1654","2793"
"2144","2793"
"1655","2793"
"554","2793"
"2003","2793"
"2145","2793"
"1658","2793"
"1659","2793"
"2004","2793"
"648","2793"
"1930","2793"
"838","2793"
"810","2793"
"1666","2793"
"1671","2793"
"18","2793"
"1255","2793"
"1673","2793"
"1203","2793"
"2146","2793"
"4","2793"
"1887","2793"
"1101","2793"
"2010","2793"
"1931","2793"
"357","2793"
"1581","2793"
"1582","2793"
"1583","2793"
"1584","2793"
"1932","2793"
"2012","2793"
"249","2793"
"1888","2793"
"285","2793"
"1254","2793"
"1933","2793"
"1934","2793"
"1589","2793"
"368","2793"
"2014","2793"
"113","2793"
"1889","2793"
"346","2793"
"2016","2793"
"856","2793"
"2017","2793"
"212","2793"
"350","2793"
"1592","2793"
"323","2793"
"246","2793"
"328","2793"
"1594","2793"
"703","2793"
"705","2793"
"1595","2793"
"1596","2793"
"119","2793"
"695","2793"
"1147","2793"
"2147","2793"
"207","2793"
"2148","2793"
"2021","2793"
"272","2793"
"477","2793"
"1534","2793"
"1537","2793"
"1540","2793"
"335","2793"
"476","2793"
"139","2793"
"2149","2793"
"2150","2793"
"475","2793"
"803","2793"
"245","2793"
"81","2793"
"2022","2793"
"1546","2793"
"1935","2793"
"351","2793"
"2024","2793"
"2025","2793"
"1551","2793"
"1553","2793"
"228","2793"
"1554","2793"
"1","2793"
"189","2793"
"2027","2793"
"1562","2793"
"379","2793"
"1563","2793"
"1564","2793"
"1565","2793"
"1567","2793"
"261","2793"
"255","2793"
"348","2793"
"471","2793"
"867","2793"
"2031","2793"
"1572","2793"
"2151","2793"
"2032","2793"
"1872","2793"
"331","2793"
"2152","2793"
"2153","2793"
"2154","2793"
"209","2793"
"1891","2793"
"2034","2793"
"2155","2793"
"227","2793"
"687","2793"
"306","2793"
"1873","2793"
"1579","2793"
"140","2793"
"321","2793"
"1272","2793"
"1275","2793"
"2035","2793"
"2036","2793"
"2037","2793"
"1874","2793"
"202","2793"
"2156","2793"
"1277","2793"
"686","2793"
"1278","2793"
"367","2793"
"1022","2793"
"1279","2793"
"2157","2793"
"1281","2793"
"79","2793"
"354","2793"
"1286","2793"
"302","2793"
"1296","2793"
"1249","2793"
"231","2793"
"1052","2793"
"2039","2793"
"143","2793"
"141","2793"
"1248","2793"
"2158","2793"
"2159","2793"
"1300","2793"
"2160","2793"
"297","2793"
"2041","2793"
"1892","2793"
"1219","2793"
"2161","2793"
"313","2793"
"2043","2793"
"547","2793"
"1304","2793"
"300","2793"
"2162","2793"
"702","2793"
"1306","2793"
"225","2793"
"1875","2793"
"1307","2793"
"287","2793"
"282","2793"
"1308","2793"
"1876","2793"
"100","2793"
"353","2793"
"937","2793"
"2044","2793"
"1312","2793"
"1313","2793"
"845","2793"
"1941","2793"
"1319","2793"
"274","2793"
"221","2793"
"572","2793"
"546","2793"
"2163","2793"
"2164","2793"
"284","2793"
"1893","2793"
"294","2793"
"268","2793"
"67","2793"
"204","2793"
"248","2793"
"1877","2793"
"1324","2793"
"710","2793"
"1325","2793"
"2046","2793"
"352","2793"
"2047","2793"
"1331","2793"
"551","2793"
"1332","2793"
"2165","2793"
"1334","2793"
"933","2793"
"2166","2793"
"2048","2793"
"1337","2793"
"1338","2793"
"270","2793"
"467","2793"
"1340","2793"
"606","2793"
"1342","2793"
"779","2793"
"1343","2793"
"1942","2793"
"2167","2793"
"200","2793"
"1218","2793"
"772","2793"
"203","2793"
"465","2793"
"2168","2793"
"765","2793"
"2051","2793"
"2169","2793"
"2052","2793"
"371","2793"
"1246","2793"
"1354","2793"
"1356","2793"
"1357","2793"
"1358","2793"
"2053","2793"
"1363","2793"
"330","2793"
"2055","2793"
"1368","2793"
"305","2793"
"1371","2793"
"303","2793"
"2056","2793"
"1373","2793"
"1374","2793"
"2170","2793"
"2057","2793"
"2171","2793"
"1379","2793"
"295","2793"
"266","2793"
"1895","2793"
"263","2793"
"2058","2793"
"846","2793"
"241","2793"
"1878","2793"
"363","2793"
"549","2793"
"1382","2793"
"1896","2793"
"1879","2793"
"259","2793"
"1880","2793"
"1897","2793"
"314","2793"
"1898","2793"
"1881","2793"
"278","2793"
"1383","2793"
"370","2793"
"1384","2793"
"1386","2793"
"1387","2793"
"280","2793"
"1214","2793"
"2061","2793"
"1899","2793"
"102","2793"
"1882","2793"
"206","2793"
"1944","2793"
"2172","2793"
"1217","2793"
"258","2793"
"2173","2793"
"1883","2793"
"251","2793"
"1390","2793"
"277","2793"
"2062","2793"
"264","2793"
"256","2793"
"1945","2793"
"257","2793"
"69","2793"
"77","2793"
"358","2793"
"293","2793"
"413","2793"
"2174","2793"
"290","2793"
"359","2793"
"1394","2793"
"2063","2793"
"1396","2793"
"242","2793"
"75","2793"
"463","2793"
"337","2793"
"184","2793"
"1946","2793"
"2065","2793"
"1399","2793"
"1400","2793"
"722","2793"
"736","2793"
"718","2793"
"292","2793"
"288","2793"
"229","2793"
"275","2793"
"782","2793"
"1947","2793"
"1900","2793"
"1407","2793"
"2067","2793"
"1408","2793"
"188","2793"
"780","2793"
"1948","2793"
"1409","2793"
"2175","2793"
"1412","2793"
"1949","2793"
"254","2793"
"1416","2793"
"1417","2793"
"1950","2793"
"1951","2793"
"232","2793"
"2176","2793"
"1420","2793"
"273","2793"
"1421","2793"
"1422","2793"
"2069","2793"
"210","2793"
"1123","2793"
"253","2793"
"2071","2793"
"2177","2793"
"1952","2793"
"220","2793"
"197","2793"
"2178","2793"
"1433","2793"
"195","2793"
"1434","2793"
"1436","2793"
"1437","2793"
"862","2793"
"1244","2793"
"1438","2793"
"230","2793"
"1243","2793"
"2179","2793"
"1902","2793"
"2180","2793"
"2181","2793"
"1955","2793"
"2074","2793"
"1917","2793"
"2075","2793"
"2182","2793"
"187","2793"
"2077","2793"
"2079","2793"
"2183","2793"
"2184","2793"
"1242","2793"
"56","2793"
"1452","2793"
"1453","2793"
"1454","2793"
"2185","2793"
"2186","2793"
"1062","2793"
"2082","2793"
"461","2793"
"1462","2793"
"1463","2793"
"2083","2793"
"1465","2793"
"2084","2793"
"1956","2793"
"1884","2793"
"1957","2793"
"851","2793"
"341","2793"
"233","2793"
"2187","2793"
"1958","2793"
"1959","2793"
"2188","2793"
"1475","2793"
"213","2793"
"2189","2793"
"860","2793"
"1961","2793"
"1481","2793"
"2086","2793"
"1962","2793"
"1484","2793"
"2088","2793"
"2190","2793"
"329","2793"
"103","2793"
"852","2793"
"1498","2793"
"2191","2793"
"267","2793"
"1514","2793"
"1963","2793"
"771","2793"
"2192","2793"
"181","2793"
"2193","2793"
"2092","2793"
"1964","2793"
"1528","2793"
"2194","2793"
"1905","2793"
"1529","2793"
"1967","2793"
"2098","2793"
"2195","2793"
"1686","2793"
"2099","2793"
"2196","2793"
"269","2793"
"2197","2793"
"1705","2793"
"2198","2793"
"1909","2793"
"609","2793"
"1239","2793"
"1717","2793"
"1970","2793"
"1910","2793"
"216","2793"
"2199","2793"
"2200","2793"
"611","2793"
"2106","2793"
"2108","2793"
"676","2793"
"1236","2793"
"1743","2793"
"1972","2793"
"1973","2793"
"1099","2793"
"1026","2793"
"62","2793"
"2201","2793"
"966","2793"
"1753","2793"
"1754","2793"
"2202","2793"
"1974","2793"
"871","2793"
"1755","2793"
"281","2793"
"208","2793"
"1757","2793"
"1885","2793"
"430","2793"
"1919","2793"
"848","2793"
"1976","2793"
"2203","2793"
"960","2793"
"1234","2793"
"414","2793"
"1068","2793"
"2204","2793"
"1772","2793"
"2117","2793"
"2205","2793"
"876","2793"
"970","2793"
"61","2793"
"830","2793"
"1784","2793"
"610","2793"
"2206","2793"
"2207","2793"
"324","2793"
"2208","2793"
"2209","2793"
"1081","2793"
"2210","2793"
"2211","2793"
"1808","2793"
"2212","2793"
"1979","2793"
"94","2793"
"2213","2793"
"2214","2793"
"2121","2793"
"659","2793"
"400","2793"
"685","2793"
"2215","2793"
"605","2793"
"2216","2793"
"2217","2793"
"575","2793"
"1824","2793"
"2218","2793"
"608","2793"
"2219","2793"
"2220","2793"
"2221","2793"
"1829","2793"
"2124","2793"
"2222","2793"
"622","2793"
"1846","2793"
"1984","2793"
"1848","2793"
"1849","2793"
"1205","2793"
"1912","2793"
"2126","2793"
"57","2793"
"309","2793"
"390","2793"
"304","2793"
"2223","2793"
"2224","2793"
"1985","2793"
"2225","2793"
"1859","2793"
"768","2793"
"1986","2793"
"2226","2793"
"729","2793"
"180","2793"
"1987","2793"
"1041","2793"
"831","2793"
"2227","2793"
"2128","2793"
"623","2793"
"592","2793"
"2129","2793"
"192","2793"
"1989","2793"
"580","2789"
"2228","2789"
"1601","2789"
"1602","2789"
"1608","2789"
"1609","2789"
"2229","2789"
"600","2789"
